name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Heung-Min_Son_367,0,6,0,0,0,2,0,0,6,10.7,0,0,367,0,0,318,1,1,0,1.2,17662,1.4,1,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,21,1,0,12,0,0,0,0,1,0,32,0,931785,0,0,0,1,2,0.0,1,-84122,52279,136401,86,False,0,0
Heung-Min_Son_367,0,32,0,0,2,32,1,0,28,29.1,4,0,367,0,0,307,1,0,1,12.2,17661,44.4,2,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,7,0,0,0,0,4,0,32,0,931785,4,0,1,0,2,48.0,10,-84122,52279,136401,86,True,1,0
Heurelho_Gomes_373,0,0,0,0,0,0,0,0,0,0.0,0,0,373,0,0,319,0,0,0,0.0,17673,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,14,0,0,0,0,0,0,32,0,16432,0,0,0,1,2,0.0,0,-27,83,110,42,False,0,0
Heurelho_Gomes_373,0,0,0,0,0,0,0,0,0,0.0,0,0,373,0,0,329,0,0,0,0.0,17674,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,16432,0,0,0,1,4,0.0,0,-27,83,110,42,True,0,0
Hugo_Lloris_351,0,46,0,0,0,7,0,1,31,0.0,0,0,351,1,0,318,0,2,0,1.7,17630,16.6,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,0,0,12,0,0,0,0,1,0,32,2,324472,0,0,0,1,2,0.0,1,-2487,7588,10075,54,False,0,0
Hugo_Lloris_351,0,31,0,0,0,26,1,1,31,0.0,0,0,351,0,0,307,0,0,0,1.5,17629,15.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,7,0,0,0,0,2,0,32,1,324472,0,0,0,0,2,0.0,6,-2487,7588,10075,54,True,0,0
Håvard_Nordtveit_593,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,316,0,0,0,0.0,18010,0.0,0,2019-03-30T12:30:00Z,30 Mar 12:30,0,0,0,0,0,13,0,0,0,0,0,0,32,0,376,0,0,0,2,0,0.0,0,-25,37,62,45,True,0,0
Håvard_Nordtveit_593,0,0,0,0,0,0,0,0,0,0.0,0,0,593,0,0,329,0,0,0,0.0,18011,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,376,0,0,0,1,4,0.0,0,-25,37,62,45,False,0,0
Héctor_Bellerín_4,0,0,0,0,0,0,0,0,0,0.0,0,0,4,0,0,311,0,0,0,0.0,17134,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,287469,0,0,0,0,2,0.0,0,-1967,49,2016,54,True,0,0
Hélder_Costa_435,0,10,0,0,0,2,0,0,10,1.5,0,0,435,0,0,313,0,1,0,0.4,17775,0.6,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,18,0,0,4,0,0,0,0,1,0,32,0,23603,1,0,0,0,2,2.0,1,8,658,650,47,False,0,0
Hélder_Costa_435,0,0,0,0,0,0,0,0,0,0.0,0,0,435,0,0,330,0,0,0,0.0,17776,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,23603,0,0,0,1,2,0.0,0,8,658,650,47,True,0,0
Ibrahima_Cissé_521,0,0,0,0,0,0,0,0,0,0.0,0,0,521,0,0,316,0,0,0,0.0,17908,0.0,0,2019-03-30T12:30:00Z,30 Mar 12:30,0,0,0,0,0,13,0,0,0,0,0,0,32,0,5703,0,0,0,2,0,0.0,0,23,158,135,43,True,0,0
Ibrahima_Cissé_521,0,0,0,0,0,0,0,0,0,0.0,0,0,521,0,0,329,0,0,0,0.0,17909,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,5703,0,0,0,1,4,0.0,0,23,158,135,43,False,0,0
Idrissa_Gueye_168,0,48,0,0,0,18,1,5,41,1.6,1,0,168,0,0,320,1,0,0,3.1,17385,27.4,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,19,0,0,0,0,6,0,32,0,18749,2,3,0,2,0,2.0,3,233,802,569,47,False,0,0
Ilkay_Gündogan_274,0,80,0,0,0,15,1,1,71,59.9,1,0,274,0,0,316,0,0,0,8.4,17519,15.2,4,2019-03-30T12:30:00Z,30 Mar 12:30,0,0,90,0,0,9,0,0,0,0,6,0,32,0,163647,0,0,2,2,0,9.0,3,5384,14208,8824,54,False,0,0
Ilkay_Gündogan_274,0,0,0,0,0,0,0,0,0,0.0,0,0,274,0,0,325,0,0,0,0.0,17520,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,32,0,163647,0,0,0,0,2,0.0,0,5384,14208,8824,54,True,0,0
Isaac_Hayden_323,0,19,0,0,0,8,0,2,12,0.6,0,0,323,0,0,311,1,1,0,0.5,17601,4.2,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,66,0,0,1,0,0,0,0,6,0,32,0,129665,0,0,0,0,2,0.0,2,-17187,2024,19211,44,False,0,0
Isaac_Mbenza_514,0,0,0,0,0,0,0,0,0,0.0,0,0,514,0,0,315,0,0,0,0.0,17898,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,1319,0,0,0,0,2,0.0,0,-6,7,13,59,False,0,0
Isaac_Success Ajayi_524,1,2,1,0,0,15,0,0,1,10.3,0,0,524,0,0,319,1,0,0,2.8,17913,16.0,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,9,0,0,14,0,0,0,0,0,0,32,0,156003,0,0,0,1,2,2.0,4,1551,9721,8170,46,False,0,0
Isaac_Success Ajayi_524,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,329,0,0,0,0.0,17914,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,156003,0,0,0,1,4,0.0,0,1551,9721,8170,46,True,0,0
Issa_Diop_409,0,57,0,0,0,15,0,6,46,0.7,0,0,409,0,0,320,0,2,0,2.7,17734,26.6,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,8,0,0,0,0,6,0,32,0,99176,0,0,0,2,0,0.0,1,-15388,1508,16896,44,True,0,0
Ivan_Cavaleiro_434,0,20,0,0,0,0,0,0,16,9.2,1,0,434,0,0,313,1,1,0,1.5,17773,2.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,58,1,1,4,0,0,0,0,1,0,32,0,4282,2,0,1,0,2,4.0,1,-44,88,132,52,False,0,0
Ivan_Cavaleiro_434,0,12,0,1,0,0,0,1,10,0.8,1,0,434,0,0,330,0,0,0,0.6,17774,1.2,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,17,0,0,14,0,0,0,0,1,0,32,0,4282,0,0,1,1,2,4.0,1,-44,88,132,52,True,0,0
Jack_Cork_82,0,26,0,0,0,6,1,1,20,11.7,0,0,82,0,0,313,0,0,0,2.4,17234,5.8,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,20,0,0,0,0,4,0,32,0,34202,3,1,1,0,2,6.0,3,-997,566,1563,46,True,0,0
Jack_Simpson_32,0,0,0,0,0,0,0,0,0,0.0,0,0,32,0,0,317,0,0,0,0.0,17163,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,481323,0,0,0,0,2,0.0,0,16153,26643,10490,38,False,0,0
Jack_Stephens_333,0,0,0,0,0,1,0,3,0,0.0,0,0,333,0,0,312,0,0,0,0.3,17611,3.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,14,0,0,3,0,0,0,0,0,0,32,0,19416,0,0,0,1,0,0.0,0,-600,255,855,42,False,0,1
Jack_Wilshere_447,0,0,0,0,0,0,0,0,0,0.0,0,0,447,0,0,320,0,0,0,0.0,17799,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,53350,0,0,0,2,0,0.0,0,-161,9,170,48,True,0,0
Jacob_Murphy_321,0,0,0,0,0,0,0,0,0,0.0,0,0,321,0,0,311,0,0,0,0.0,17599,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,2080,0,0,0,0,2,0.0,0,-14,0,14,47,False,0,0
Jairo_Riedewald_144,0,0,0,0,0,0,0,0,0,0.0,0,0,144,0,0,315,0,0,0,0.0,17353,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,10,0,0,0,0,0,0,32,0,2953,0,0,0,0,2,0.0,0,11,39,28,43,True,0,0
Jairo_Riedewald_144,0,0,0,0,0,0,0,0,0,0.0,0,0,144,0,0,307,0,0,0,0.0,17352,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,2953,0,0,0,0,2,0.0,0,11,39,28,43,False,0,0
Jamaal_Lascelles_312,0,37,0,0,0,21,0,11,30,0.3,0,0,312,0,0,311,1,2,0,1.6,17590,15.8,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,1,0,0,0,0,9,0,32,0,196622,0,2,0,0,2,0.0,1,-19213,669,19882,47,False,0,0
James_Garner_602,0,0,0,0,0,0,0,0,0,0.0,0,0,602,0,0,319,0,0,0,0.0,18022,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,32,0,40,0,0,0,1,2,0.0,0,4,16,12,45,True,0,0
James_Garner_602,0,0,0,0,0,0,0,0,0,0.0,0,0,602,0,0,330,0,0,0,0.0,18023,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,40,0,0,0,1,2,0.0,0,4,16,12,45,False,0,0
James_Maddison_233,0,63,0,0,0,10,1,0,53,64.7,2,0,233,0,0,317,3,0,0,10.5,17464,11.6,5,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,2,0,0,0,0,3,0,32,0,370498,4,1,3,0,2,29.0,3,-15559,28432,43991,68,True,0,0
James_McArthur_147,0,34,0,0,0,12,0,3,29,2.5,0,0,147,0,0,315,0,0,0,1.3,17358,10.6,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,45,0,0,10,0,0,0,0,7,0,32,0,199055,0,1,0,0,2,0.0,1,8511,19332,10821,48,True,0,0
James_McArthur_147,0,46,1,0,0,13,0,5,36,10.8,0,0,147,0,0,307,2,2,0,2.9,17357,15.8,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,7,0,32,0,199055,1,0,0,0,2,2.0,2,8511,19332,10821,48,False,0,0
James_McCarthy_166,0,0,0,0,0,0,0,0,0,0.0,0,0,166,0,0,320,0,0,0,0.0,17383,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,2802,0,0,0,2,0,0.0,0,32,128,96,44,False,0,0
James_Milner_254,0,48,0,0,0,21,0,1,39,40.1,1,0,254,0,0,318,0,1,0,6.2,17485,19.4,3,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,76,0,2,17,0,0,0,0,9,0,32,0,155986,0,1,0,1,2,2.0,2,-102,3021,3123,56,True,0,0
James_Tarkowski_72,1,24,0,0,3,33,1,5,17,10.3,0,0,72,0,0,313,2,0,0,4.9,17224,36.8,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,20,0,0,0,0,3,0,32,0,263563,0,2,0,0,2,2.0,12,-8872,1743,10615,47,True,0,0
James_Tomkins_138,0,38,0,0,0,20,1,1,33,0.2,0,0,138,0,0,315,2,0,0,1.6,17341,8.6,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,10,0,0,0,0,2,0,32,0,227604,0,0,0,0,2,7.0,6,11289,16741,5452,43,True,0,0
James_Tomkins_138,0,29,0,0,0,15,0,16,23,0.0,0,0,138,0,0,307,0,2,0,3.3,17340,33.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,4,0,32,0,227604,0,0,0,0,2,0.0,1,11289,16741,5452,43,False,0,0
James_Ward-Prowse_338,0,28,0,0,0,5,1,5,18,3.2,0,0,338,0,0,312,1,0,0,2.2,17616,19.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,3,0,0,0,0,4,0,32,0,179596,0,0,0,1,0,0.0,2,24927,36207,11280,51,False,0,1
Jamie_Sterry_530,0,0,0,0,0,0,0,0,0,0.0,0,0,530,0,0,311,0,0,0,0.0,17922,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,3829,0,0,0,0,2,0.0,0,-38,4,42,40,False,0,0
Jamie_Vardy_234,0,17,0,1,0,23,1,2,14,3.8,0,0,234,0,0,317,0,0,1,8.9,17465,36.8,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,89,3,0,2,0,0,0,0,1,0,32,0,458936,1,0,1,0,2,48.0,6,-166158,18939,185097,90,True,0,0
Jannik_Vestergaard_463,0,0,0,0,0,0,0,0,0,0.0,0,0,463,0,0,312,0,0,0,0.0,17822,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,15845,0,0,0,1,0,0.0,0,64,397,333,46,False,0,0
Jan_Bednarek_335,0,50,0,0,1,25,1,12,27,0.4,0,0,335,0,0,312,1,0,0,2.2,17613,21.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,3,0,0,0,0,7,0,32,0,402457,0,0,0,1,0,0.0,7,-5273,8738,14011,40,False,0,0
Jan_Vertonghen_355,0,51,0,0,0,14,0,4,44,0.7,0,0,355,0,0,318,0,2,0,1.4,17638,13.2,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,0,0,12,0,0,0,0,2,0,32,0,250759,0,1,0,1,2,0.0,1,1462,3111,1649,59,False,0,0
Jan_Vertonghen_355,0,88,0,0,0,28,1,3,82,1.9,1,0,355,0,0,307,0,0,0,4.9,17637,17.8,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,7,0,0,0,0,5,0,32,0,250759,1,1,0,0,2,29.0,6,1462,3111,1649,59,True,0,0
Jaroslaw_Jach_442,0,0,0,0,0,0,0,0,0,0.0,0,0,442,0,0,315,0,0,0,0.0,17790,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,10,0,0,0,0,0,0,32,0,2213,0,0,0,0,2,0.0,0,-9,10,19,40,True,0,0
Jaroslaw_Jach_442,0,0,0,0,0,0,0,0,0,0.0,0,0,442,0,0,307,0,0,0,0.0,17789,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,2213,0,0,0,0,2,0.0,0,-9,10,19,40,False,0,0
Jason_Puncheon_146,0,0,0,0,0,0,0,0,0,0.0,0,0,146,0,0,315,0,0,0,0.0,17356,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,72547,0,0,0,0,2,0.0,0,-5995,410,6405,42,False,0,0
Jason_Steele_439,0,0,0,0,0,0,0,0,0,0.0,0,0,439,0,0,312,0,0,0,0.0,17784,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,16,0,0,0,0,0,0,32,0,73763,0,0,0,1,0,0.0,0,-647,183,830,40,True,0,0
Jason_Steele_439,0,0,0,0,0,0,0,0,0,0.0,0,0,439,0,0,265,0,0,0,0.0,17783,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,73763,0,0,0,0,3,0.0,0,-647,183,830,40,False,0,0
Javier_Hernández Balcázar_419,0,4,0,0,0,1,0,0,2,0.1,0,0,419,0,0,320,1,0,0,0.3,17745,3.2,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,45,0,0,8,0,0,0,0,1,0,32,0,116662,1,0,0,2,0,0.0,1,-4925,10842,15767,61,True,0,0
Javier_Manquillo_315,0,0,0,0,0,0,0,0,0,0.0,0,0,315,0,0,311,0,0,0,0.0,17593,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,16370,0,0,0,0,2,0.0,0,-973,159,1132,43,False,0,0
Jean Michael_Seri_456,0,0,0,0,0,0,0,0,0,0.0,0,0,456,0,0,316,0,0,0,0.0,17812,0.0,0,2019-03-30T12:30:00Z,30 Mar 12:30,0,0,0,0,0,13,0,0,0,0,0,0,32,0,84690,0,0,0,2,0,0.0,0,-594,262,856,49,True,0,0
Jean Michael_Seri_456,0,16,1,1,0,4,0,0,16,12.5,0,0,456,0,0,329,0,1,0,3.6,17813,6.0,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,18,0,0,18,0,0,0,0,1,0,32,0,84690,0,0,0,1,4,17.0,1,-594,262,856,49,False,0,0
Jefferson_Lerma_494,0,40,0,0,0,14,0,4,32,2.0,1,0,494,0,0,317,1,1,0,1.3,17865,8.6,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,63,0,0,11,0,0,0,0,6,0,32,0,15809,0,1,2,0,2,2.0,2,-295,448,743,45,False,0,0
Jeffrey_Schlupp_141,0,31,0,1,0,16,1,4,21,20.0,0,0,141,0,1,315,2,0,0,5.5,17347,10.8,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,1,10,0,0,0,0,7,0,32,0,406820,3,1,1,0,2,24.0,6,84046,91321,7275,45,True,0,0
Jeffrey_Schlupp_141,0,38,0,0,0,9,0,1,30,1.8,3,0,141,0,0,307,2,2,0,1.4,17346,8.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,6,0,32,0,406820,1,0,1,0,2,4.0,1,84046,91321,7275,45,False,0,0
Jeff_Hendrick_78,0,15,0,0,0,4,1,1,5,0.6,0,0,78,0,0,313,2,0,0,0.5,17230,4.4,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,20,0,0,0,0,3,0,32,0,9716,1,0,0,0,2,0.0,3,-212,49,261,52,True,0,0
Jermain_Defoe_46,0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,317,0,0,0,0.0,17178,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,22399,0,0,0,0,2,0.0,0,-69,3,72,56,False,0,0
Jerome_Sinclair_398,0,0,0,0,0,0,0,0,0,0.0,0,0,398,0,0,319,0,0,0,0.0,17722,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,14,0,0,0,0,0,0,32,0,25503,0,0,0,1,2,0.0,0,-77,1787,1864,44,False,0,0
Jerome_Sinclair_398,0,0,0,0,0,0,0,0,0,0.0,0,0,398,0,0,329,0,0,0,0.0,17723,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,25503,0,0,0,1,4,0.0,0,-77,1787,1864,44,True,0,0
Jesse_Lingard_300,0,12,1,0,0,4,0,1,11,12.5,0,0,300,0,0,319,2,1,0,3.7,17571,5.8,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,27,0,0,18,0,0,0,0,0,0,32,0,187215,1,0,0,1,2,19.0,1,12323,15698,3375,67,True,0,0
Jesse_Lingard_300,0,40,0,1,0,4,0,0,35,15.4,0,0,300,0,0,330,1,2,0,4.5,17572,3.2,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,20,0,0,0,0,2,0,32,0,187215,2,0,1,1,2,26.0,2,12323,15698,3375,67,False,0,0
Joel_Coleman_598,0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,315,0,0,0,0.0,18018,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,1032,0,0,0,0,2,0.0,0,89,166,77,40,False,0,0
Joel_Matip_243,0,40,0,0,0,12,0,4,30,3.2,0,0,243,0,0,318,1,1,0,1.4,17474,9.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,0,0,17,0,0,0,0,4,0,32,0,61210,0,1,0,1,2,2.0,2,-3796,5053,8849,49,True,0,0
Joel_Ward_441,0,0,0,0,0,0,0,0,0,0.0,0,0,441,0,0,315,0,0,0,0.0,17788,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,10,0,0,0,0,0,0,32,0,11563,0,0,0,0,2,0.0,0,220,443,223,43,True,0,0
Joel_Ward_441,0,0,0,0,0,0,0,0,0,0.0,0,0,441,0,0,307,0,0,0,0.0,17787,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,11563,0,0,0,0,2,0.0,0,220,443,223,43,False,0,0
Joe_Bennett_94,0,20,0,0,0,12,0,5,12,1.0,2,0,94,0,0,314,1,2,0,2.0,17252,12.2,0,2019-03-31T13:05:00Z,31 Mar 14:05,0,0,90,0,0,6,0,0,0,0,3,0,32,0,25778,0,1,0,2,1,7.0,1,-770,38,808,44,True,0,0
Joe_Bennett_94,0,12,0,0,0,4,0,2,10,0.4,1,0,94,0,0,325,1,2,0,0.2,17253,2.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,13,0,0,0,0,2,0,32,0,25778,0,0,0,0,2,0.0,0,-770,38,808,44,False,0,1
Joe_Bryan_510,0,31,1,0,0,22,0,5,23,19.5,0,0,510,1,0,316,0,2,0,4.4,17890,20.6,1,2019-03-30T12:30:00Z,30 Mar 12:30,0,0,90,0,2,13,0,0,0,0,6,0,32,0,4793,0,4,1,2,0,4.0,1,-7,76,83,48,True,0,0
Joe_Bryan_510,0,42,0,0,0,15,0,6,36,27.0,0,0,510,0,0,329,1,4,0,7.5,17891,23.6,2,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,18,0,0,0,0,4,0,32,0,4793,0,0,0,1,4,24.0,0,-7,76,83,48,False,0,0
Joe_Hart_490,0,0,0,0,0,0,0,0,0,0.0,0,0,490,0,0,313,0,0,0,0.0,17861,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,295241,0,0,0,0,2,0.0,0,-6018,2421,8439,42,True,0,0
Joe_Powell_547,0,0,0,0,0,0,0,0,0,0.0,0,0,547,0,0,320,0,0,0,0.0,17946,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,623,0,0,0,2,0,0.0,0,-20,20,40,45,True,0,0
Joe_Ralls_98,0,2,0,0,0,3,0,0,2,0.0,0,0,98,0,0,314,0,2,0,0.0,17260,0.2,0,2019-03-31T13:05:00Z,31 Mar 14:05,0,0,10,0,0,6,0,0,0,0,1,0,32,0,4896,0,0,0,2,1,0.0,1,-8,37,45,46,True,0,0
Joe_Ralls_98,0,17,0,0,0,7,0,5,14,0.7,0,0,98,0,0,325,1,2,0,2.1,17261,12.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,13,0,0,0,0,4,0,32,0,4896,0,1,0,0,2,8.0,1,-8,37,45,46,False,0,1
Joe_Tupper_576,0,0,0,0,0,0,0,0,0,0.0,0,0,576,0,0,315,0,0,0,0.0,17987,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,10,0,0,0,0,0,0,32,0,1028,0,0,0,0,2,0.0,0,61,131,70,40,True,0,0
Joe_Tupper_576,0,0,0,0,0,0,0,0,0,0.0,0,0,576,0,0,307,0,0,0,0.0,17986,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,1028,0,0,0,0,2,0.0,0,61,131,70,40,False,0,0
Johann Berg_Gudmundsson_76,0,4,0,0,0,0,0,0,3,0.8,0,0,76,0,0,313,0,0,0,0.1,17228,0.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,3,0,0,20,0,0,0,0,2,0,32,0,67991,3,0,0,0,2,0.0,1,-4408,327,4735,55,True,0,0
John_Ruddy_421,0,0,0,0,0,0,0,0,0,0.0,0,0,421,0,0,313,0,0,0,0.0,17747,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,4,0,0,0,0,0,0,32,0,16014,0,0,0,0,2,0.0,0,214,657,443,42,False,0,0
John_Ruddy_421,0,0,0,0,0,0,0,0,0,0.0,0,0,421,0,0,330,0,0,0,0.0,17748,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,16014,0,0,0,1,2,0.0,0,214,657,443,42,True,0,0
John_Stones_262,0,0,0,0,0,0,0,0,0,0.0,0,0,262,0,0,316,0,0,0,0.0,17495,0.0,0,2019-03-30T12:30:00Z,30 Mar 12:30,0,0,0,0,0,9,0,0,0,0,0,0,32,0,294538,0,0,0,2,0,0.0,0,49,4908,4859,52,False,0,0
John_Stones_262,0,106,0,0,0,25,1,1,102,4.8,0,0,262,0,0,325,0,0,0,2.2,17496,15.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,5,0,0,0,0,5,0,32,0,294538,0,0,0,0,2,2.0,6,49,4908,4859,52,True,0,0
Jon Gorenc_Stankovic_522,0,0,0,0,0,3,0,0,0,0.0,0,0,522,0,0,315,0,0,0,0.0,17910,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,1,0,0,7,0,0,0,0,0,0,32,0,207754,0,0,0,0,2,0.0,1,3599,11159,7560,39,False,0,0
Jonas_Lössl_191,0,0,0,0,0,0,0,0,0,0.0,0,0,191,0,0,315,0,0,0,0.0,17421,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,110100,0,0,0,0,2,0.0,0,-3269,2040,5309,44,False,0,0
Jonathan_Castro Otto_483,0,34,0,0,0,10,0,1,26,3.4,0,0,483,0,0,313,0,2,0,4.6,17851,7.8,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,4,0,0,0,0,6,0,32,0,196427,2,1,0,0,2,35.0,1,11837,18437,6600,43,False,0,0
Jonathan_Castro Otto_483,0,10,0,0,0,-2,0,0,7,1.1,0,0,483,0,0,330,1,0,0,0.3,17852,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,14,0,0,14,0,0,0,0,0,0,32,0,196427,1,0,0,1,2,4.0,0,11837,18437,6600,43,True,0,1
