code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id
2210299,3,True,True,28,2021-08-28T14:00:00Z,90,False,True,7,2.0,19,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 144}], 'h': [{'value': 1, 'element': 413}, {'value': 1, 'element': 423}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 148}, {'value': 1, 'element': 149}], 'h': [{'value': 1, 'element': 411}, {'value': 1, 'element': 413}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 421}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 146}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 144}, {'value': 1, 'element': 148}], 'h': [{'value': 2, 'element': 413}, {'value': 1, 'element': 411}]}, {'identifier': 'bps', 'a': [{'value': 50, 'element': 144}, {'value': 26, 'element': 148}, {'value': 21, 'element': 149}, {'value': 18, 'element': 146}, {'value': 17, 'element': 150}, {'value': 16, 'element': 488}, {'value': 13, 'element': 474}, {'value': 12, 'element': 162}, {'value': 12, 'element': 477}, {'value': 10, 'element': 153}, {'value': 10, 'element': 154}, {'value': 3, 'element': 155}], 'h': [{'value': 46, 'element': 413}, {'value': 26, 'element': 411}, {'value': 25, 'element': 423}, {'value': 17, 'element': 414}, {'value': 15, 'element': 422}, {'value': 12, 'element': 409}, {'value': 11, 'element': 418}, {'value': 11, 'element': 421}, {'value': 10, 'element': 419}, {'value': 7, 'element': 420}, {'value': 6, 'element': 408}, {'value': 4, 'element': 416}, {'value': 3, 'element': 412}]}]",2,4,66370
2210294,3,True,True,23,2021-08-28T16:30:00Z,90,False,True,6,1.0,11,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 141}], 'h': [{'value': 1, 'element': 233}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 142}], 'h': [{'value': 1, 'element': 230}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 127}, {'value': 1, 'element': 143}], 'h': []}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 142}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 143}], 'h': [{'value': 2, 'element': 231}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 141}], 'h': [{'value': 3, 'element': 233}, {'value': 2, 'element': 237}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 141}, {'value': 19, 'element': 143}, {'value': 16, 'element': 119}, {'value': 16, 'element': 133}, {'value': 11, 'element': 123}, {'value': 10, 'element': 130}, {'value': 9, 'element': 121}, {'value': 9, 'element': 122}, {'value': 8, 'element': 127}, {'value': 6, 'element': 529}, {'value': 5, 'element': 138}, {'value': 4, 'element': 125}, {'value': 4, 'element': 527}, {'value': -2, 'element': 142}], 'h': [{'value': 27, 'element': 233}, {'value': 24, 'element': 237}, {'value': 20, 'element': 229}, {'value': 14, 'element': 231}, {'value': 13, 'element': 232}, {'value': 12, 'element': 234}, {'value': 9, 'element': 230}, {'value': 9, 'element': 506}, {'value': 8, 'element': 224}, {'value': 6, 'element': 222}, {'value': 5, 'element': 228}, {'value': 4, 'element': 225}, {'value': 4, 'element': 245}, {'value': 1, 'element': 240}]}]",4,4,66365
2210293,3,True,True,29,2021-08-29T13:00:00Z,90,False,True,10,1.0,5,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 189}], 'h': [{'value': 1, 'element': 109}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 197}], 'h': [{'value': 1, 'element': 110}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 187}, {'value': 1, 'element': 191}, {'value': 1, 'element': 198}], 'h': [{'value': 1, 'element': 105}, {'value': 1, 'element': 106}, {'value': 1, 'element': 115}, {'value': 1, 'element': 575}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 199}], 'h': [{'value': 1, 'element': 112}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 189}], 'h': [{'value': 3, 'element': 109}, {'value': 1, 'element': 110}, {'value': 1, 'element': 118}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 189}, {'value': 15, 'element': 199}, {'value': 14, 'element': 184}, {'value': 13, 'element': 198}, {'value': 12, 'element': 185}, {'value': 12, 'element': 187}, {'value': 12, 'element': 197}, {'value': 11, 'element': 188}, {'value': 11, 'element': 267}, {'value': 10, 'element': 190}, {'value': 9, 'element': 191}, {'value': 3, 'element': 196}, {'value': 2, 'element': 193}], 'h': [{'value': 29, 'element': 109}, {'value': 24, 'element': 110}, {'value': 24, 'element': 118}, {'value': 13, 'element': 107}, {'value': 13, 'element': 113}, {'value': 12, 'element': 98}, {'value': 10, 'element': 112}, {'value': 9, 'element': 106}, {'value': 6, 'element': 115}, {'value': 2, 'element': 108}, {'value': 2, 'element': 111}, {'value': -2, 'element': 575}, {'value': -5, 'element': 105}]}]",3,2,66364
2210298,3,True,True,27,2021-08-29T13:00:00Z,90,False,True,18,0.0,17,1.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 359}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 369}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 450}, {'value': 1, 'element': 467}, {'value': 1, 'element': 354}], 'h': [{'value': 1, 'element': 357}, {'value': 1, 'element': 363}, {'value': 1, 'element': 373}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 389}], 'h': [{'value': 2, 'element': 353}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 370}, {'value': 2, 'element': 359}, {'value': 1, 'element': 361}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 389}, {'value': 18, 'element': 390}, {'value': 15, 'element': 396}, {'value': 15, 'element': 467}, {'value': 12, 'element': 387}, {'value': 8, 'element': 468}, {'value': 7, 'element': 379}, {'value': 5, 'element': 381}, {'value': 5, 'element': 399}, {'value': 4, 'element': 495}, {'value': 3, 'element': 400}, {'value': 3, 'element': 472}, {'value': -2, 'element': 450}], 'h': [{'value': 31, 'element': 370}, {'value': 29, 'element': 359}, {'value': 27, 'element': 361}, {'value': 25, 'element': 371}, {'value': 23, 'element': 353}, {'value': 23, 'element': 367}, {'value': 18, 'element': 365}, {'value': 18, 'element': 369}, {'value': 9, 'element': 373}, {'value': 5, 'element': 363}, {'value': 3, 'element': 487}, {'value': 2, 'element': 357}, {'value': 1, 'element': 362}]}]",2,4,66369
2210300,3,True,True,30,2021-08-29T15:30:00Z,90,False,True,13,1.0,20,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 289}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 555}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 272}, {'value': 1, 'element': 274}, {'value': 1, 'element': 277}, {'value': 1, 'element': 510}], 'h': [{'value': 1, 'element': 431}, {'value': 1, 'element': 436}, {'value': 1, 'element': 440}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 270}], 'h': [{'value': 2, 'element': 475}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 555}, {'value': 2, 'element': 288}, {'value': 1, 'element': 273}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 555}, {'value': 31, 'element': 288}, {'value': 30, 'element': 273}, {'value': 29, 'element': 270}, {'value': 24, 'element': 289}, {'value': 21, 'element': 275}, {'value': 9, 'element': 274}, {'value': 8, 'element': 272}, {'value': 4, 'element': 277}, {'value': 4, 'element': 278}, {'value': 4, 'element': 485}, {'value': 3, 'element': 269}, {'value': 3, 'element': 287}], 'h': [{'value': 18, 'element': 435}, {'value': 15, 'element': 439}, {'value': 13, 'element': 429}, {'value': 13, 'element': 461}, {'value': 13, 'element': 475}, {'value': 12, 'element': 437}, {'value': 11, 'element': 432}, {'value': 10, 'element': 426}, {'value': 10, 'element': 430}, {'value': 9, 'element': 436}, {'value': 7, 'element': 431}, {'value': 4, 'element': 438}, {'value': 2, 'element': 445}, {'value': -2, 'element': 440}]}]",4,3,66371
2210304,4,False,False,34,2021-09-11T11:30:00Z,0,False,False,17,,7,,[],3,2,66375
2210301,4,False,False,31,2021-09-11T14:00:00Z,0,False,False,15,,1,,[],2,4,66372
2210302,4,False,False,32,2021-09-11T14:00:00Z,0,False,False,4,,3,,[],2,2,66373
2210307,4,False,False,37,2021-09-11T14:00:00Z,0,False,False,12,,9,,[],4,3,66378
2210308,4,False,False,38,2021-09-11T14:00:00Z,0,False,False,14,,13,,[],2,4,66379
2210309,4,False,False,39,2021-09-11T14:00:00Z,0,False,False,19,,16,,[],3,2,66380
2210310,4,False,False,40,2021-09-11T14:00:00Z,0,False,False,20,,18,,[],2,2,66381
2210303,4,False,False,33,2021-09-11T16:30:00Z,0,False,False,2,,6,,[],2,4,66374
2210306,4,False,False,36,2021-09-12T15:30:00Z,0,False,False,11,,10,,[],4,3,66377
2210305,4,False,False,35,2021-09-13T19:00:00Z,0,False,False,5,,8,,[],2,3,66376
2210316,5,False,False,46,2021-09-17T19:00:00Z,0,False,False,10,,14,,[],3,2,66387
2210320,5,False,False,50,2021-09-18T11:30:00Z,0,False,False,3,,20,,[],2,3,66391
2210313,5,False,False,43,2021-09-18T14:00:00Z,0,False,False,1,,5,,[],3,2,66384
2210314,5,False,False,44,2021-09-18T14:00:00Z,0,False,False,7,,11,,[],2,4,66385
2210315,5,False,False,45,2021-09-18T14:00:00Z,0,False,False,16,,12,,[],2,5,66386
2210317,5,False,False,47,2021-09-18T14:00:00Z,0,False,False,18,,15,,[],2,2,66388
2210311,5,False,False,41,2021-09-18T16:30:00Z,0,False,False,8,,2,,[],4,3,66382
2210312,5,False,False,42,2021-09-19T13:00:00Z,0,False,False,9,,4,,[],4,3,66383
2210319,5,False,False,49,2021-09-19T13:00:00Z,0,False,False,13,,19,,[],4,4,66390
2210318,5,False,False,48,2021-09-19T15:30:00Z,0,False,False,6,,17,,[],4,4,66389
2210323,6,False,False,53,2021-09-25T11:30:00Z,0,False,False,12,,6,,[],4,4,66394
2210325,6,False,False,55,2021-09-25T14:00:00Z,0,False,False,15,,8,,[],2,3,66396
2210326,6,False,False,56,2021-09-25T14:00:00Z,0,False,False,19,,10,,[],3,3,66397
2210327,6,False,False,57,2021-09-25T14:00:00Z,0,False,False,5,,9,,[],2,3,66398
2210328,6,False,False,58,2021-09-25T14:00:00Z,0,False,False,2,,13,,[],2,4,66399
2210330,6,False,False,60,2021-09-25T14:00:00Z,0,False,False,14,,18,,[],2,2,66401
2210322,6,False,False,52,2021-09-25T16:30:00Z,0,False,False,11,,3,,[],4,2,66393
2210329,6,False,False,59,2021-09-26T13:00:00Z,0,False,False,20,,16,,[],2,2,66400
2210321,6,False,False,51,2021-09-26T15:30:00Z,0,False,False,17,,1,,[],3,4,66392
2210324,6,False,False,54,2021-09-27T19:00:00Z,0,False,False,4,,7,,[],2,2,66395
2210337,7,False,False,67,2021-10-02T11:30:00Z,0,False,False,8,,13,,[],4,4,66408
2210332,7,False,False,62,2021-10-02T14:00:00Z,0,False,False,15,,5,,[],2,2,66403
2210333,7,False,False,63,2021-10-02T14:00:00Z,0,False,False,16,,6,,[],2,4,66404
2210335,7,False,False,65,2021-10-02T14:00:00Z,0,False,False,18,,10,,[],2,3,66406
2210338,7,False,False,68,2021-10-02T14:00:00Z,0,False,False,2,,17,,[],2,4,66409
2210340,7,False,False,70,2021-10-02T14:00:00Z,0,False,False,14,,20,,[],2,3,66411
2210331,7,False,False,61,2021-10-02T16:30:00Z,0,False,False,1,,4,,[],3,3,66402
2210334,7,False,False,64,2021-10-03T13:00:00Z,0,False,False,9,,7,,[],4,2,66405
2210339,7,False,False,69,2021-10-03T13:00:00Z,0,False,False,3,,19,,[],2,4,66410
2210336,7,False,False,66,2021-10-03T15:30:00Z,0,False,False,12,,11,,[],4,4,66407
2210350,8,False,False,80,2021-10-16T11:30:00Z,0,False,False,11,,18,,[],4,2,66421
2210342,8,False,False,72,2021-10-16T14:00:00Z,0,False,False,20,,2,,[],2,3,66413
2210345,8,False,False,75,2021-10-16T14:00:00Z,0,False,False,13,,9,,[],4,3,66416
2210346,8,False,False,76,2021-10-16T14:00:00Z,0,False,False,5,,12,,[],2,5,66417
2210348,8,False,False,78,2021-10-16T14:00:00Z,0,False,False,4,,15,,[],2,2,66419
2210349,8,False,False,79,2021-10-16T14:00:00Z,0,False,False,10,,16,,[],3,2,66420
2210343,8,False,False,73,2021-10-16T16:30:00Z,0,False,False,6,,3,,[],4,2,66414
2210344,8,False,False,74,2021-10-17T13:00:00Z,0,False,False,19,,8,,[],3,3,66415
2210347,8,False,False,77,2021-10-17T15:30:00Z,0,False,False,17,,14,,[],3,2,66418
2210341,8,False,False,71,2021-10-18T19:00:00Z,0,False,False,7,,1,,[],2,4,66412
2210351,9,False,False,81,2021-10-22T19:00:00Z,0,False,False,2,,1,,[],2,4,66422
2210354,9,False,False,84,2021-10-23T11:30:00Z,0,False,False,15,,6,,[],2,4,66425
2210355,9,False,False,85,2021-10-23T14:00:00Z,0,False,False,14,,7,,[],2,2,66426
2210356,9,False,False,86,2021-10-23T14:00:00Z,0,False,False,18,,8,,[],2,3,66427
2210357,9,False,False,87,2021-10-23T14:00:00Z,0,False,False,20,,10,,[],2,3,66428
2210359,9,False,False,89,2021-10-23T14:00:00Z,0,False,False,5,,16,,[],2,2,66430
2210353,9,False,False,83,2021-10-23T16:30:00Z,0,False,False,12,,4,,[],4,3,66424
2210352,9,False,False,82,2021-10-24T13:00:00Z,0,False,False,9,,3,,[],4,2,66423
2210360,9,False,False,90,2021-10-24T13:00:00Z,0,False,False,17,,19,,[],3,4,66431
2210358,9,False,False,88,2021-10-24T15:30:00Z,0,False,False,11,,13,,[],4,4,66429
2210363,10,False,False,93,2021-10-30T11:30:00Z,0,False,False,1,,9,,[],3,3,66434
2210362,10,False,False,92,2021-10-30T14:00:00Z,0,False,False,3,,5,,[],2,2,66433
2210364,10,False,False,94,2021-10-30T14:00:00Z,0,False,False,4,,11,,[],2,4,66435
2210365,10,False,False,95,2021-10-30T14:00:00Z,0,False,False,7,,12,,[],2,5,66436
2210366,10,False,False,96,2021-10-30T14:00:00Z,0,False,False,6,,14,,[],4,2,66437
2210369,10,False,False,99,2021-10-30T14:00:00Z,0,False,False,16,,18,,[],2,2,66440
2210368,10,False,False,98,2021-10-30T16:30:00Z,0,False,False,13,,17,,[],4,4,66439
2210367,10,False,False,97,2021-10-31T14:00:00Z,0,False,False,10,,15,,[],3,2,66438
2210361,10,False,False,91,2021-10-31T16:30:00Z,0,False,False,19,,2,,[],3,3,66432
2210370,10,False,False,100,2021-11-01T20:00:00Z,0,False,False,8,,20,,[],4,3,66441
2210371,11,False,False,101,2021-11-06T15:00:00Z,0,False,False,18,,1,,[],2,4,66442
2210372,11,False,False,102,2021-11-06T15:00:00Z,0,False,False,15,,3,,[],2,2,66443
2210373,11,False,False,103,2021-11-06T15:00:00Z,0,False,False,14,,4,,[],2,3,66444
2210374,11,False,False,104,2021-11-06T15:00:00Z,0,False,False,5,,6,,[],2,4,66445
2210375,11,False,False,105,2021-11-06T15:00:00Z,0,False,False,20,,7,,[],2,2,66446
2210376,11,False,False,106,2021-11-06T15:00:00Z,0,False,False,17,,8,,[],3,3,66447
2210377,11,False,False,107,2021-11-06T15:00:00Z,0,False,False,9,,10,,[],4,3,66448
2210378,11,False,False,108,2021-11-06T15:00:00Z,0,False,False,12,,13,,[],4,4,66449
2210379,11,False,False,109,2021-11-06T15:00:00Z,0,False,False,2,,16,,[],2,2,66450
2210380,11,False,False,110,2021-11-06T15:00:00Z,0,False,False,11,,19,,[],4,4,66451
2210381,12,False,False,111,2021-11-20T15:00:00Z,0,False,False,4,,2,,[],2,3,66452
2210382,12,False,False,112,2021-11-20T15:00:00Z,0,False,False,7,,5,,[],2,2,66453
2210383,12,False,False,113,2021-11-20T15:00:00Z,0,False,False,6,,9,,[],4,3,66454
2210384,12,False,False,114,2021-11-20T15:00:00Z,0,False,False,1,,11,,[],3,4,66455
2210385,12,False,False,115,2021-11-20T15:00:00Z,0,False,False,8,,12,,[],4,5,66456
2210386,12,False,False,116,2021-11-20T15:00:00Z,0,False,False,3,,14,,[],2,2,66457
2210387,12,False,False,117,2021-11-20T15:00:00Z,0,False,False,16,,15,,[],2,2,66458
2210388,12,False,False,118,2021-11-20T15:00:00Z,0,False,False,10,,17,,[],3,4,66459
2210389,12,False,False,119,2021-11-20T15:00:00Z,0,False,False,13,,18,,[],4,2,66460
2210390,12,False,False,120,2021-11-20T15:00:00Z,0,False,False,19,,20,,[],3,3,66461
2210391,13,False,False,121,2021-11-27T15:00:00Z,0,False,False,14,,1,,[],2,4,66462
2210392,13,False,False,122,2021-11-27T15:00:00Z,0,False,False,8,,3,,[],4,2,66463
2210393,13,False,False,123,2021-11-27T15:00:00Z,0,False,False,10,,4,,[],3,3,66464
2210394,13,False,False,124,2021-11-27T15:00:00Z,0,False,False,17,,5,,[],3,2,66465
2210395,13,False,False,125,2021-11-27T15:00:00Z,0,False,False,13,,6,,[],4,4,66466
2210396,13,False,False,126,2021-11-27T15:00:00Z,0,False,False,2,,7,,[],2,2,66467
2210397,13,False,False,127,2021-11-27T15:00:00Z,0,False,False,18,,9,,[],2,3,66468
2210398,13,False,False,128,2021-11-27T15:00:00Z,0,False,False,16,,11,,[],2,4,66469
2210399,13,False,False,129,2021-11-27T15:00:00Z,0,False,False,19,,12,,[],3,5,66470
2210400,13,False,False,130,2021-11-27T15:00:00Z,0,False,False,20,,15,,[],2,2,66471
2210401,14,False,False,131,2021-11-30T19:45:00Z,0,False,False,12,,2,,[],4,3,66472
2210402,14,False,False,132,2021-11-30T19:45:00Z,0,False,False,11,,8,,[],4,3,66473
2210403,14,False,False,133,2021-11-30T19:45:00Z,0,False,False,7,,10,,[],2,3,66474
2210405,14,False,False,135,2021-11-30T19:45:00Z,0,False,False,6,,18,,[],4,2,66476
2210406,14,False,False,136,2021-11-30T19:45:00Z,0,False,False,4,,19,,[],2,4,66477
2210407,14,False,False,137,2021-11-30T19:45:00Z,0,False,False,5,,20,,[],2,3,66478
2210404,14,False,False,134,2021-11-30T20:00:00Z,0,False,False,1,,13,,[],3,4,66475
2210408,14,False,False,138,2021-12-01T19:45:00Z,0,False,False,15,,14,,[],2,2,66479
2210409,14,False,False,139,2021-12-01T19:45:00Z,0,False,False,9,,16,,[],4,2,66480
2210410,14,False,False,140,2021-12-01T19:45:00Z,0,False,False,3,,17,,[],2,4,66481
2210411,15,False,False,141,2021-12-04T15:00:00Z,0,False,False,9,,2,,[],4,3,66482
2210412,15,False,False,142,2021-12-04T15:00:00Z,0,False,False,1,,8,,[],3,3,66483
2210413,15,False,False,143,2021-12-04T15:00:00Z,0,False,False,3,,10,,[],2,3,66484
2210414,15,False,False,144,2021-12-04T15:00:00Z,0,False,False,7,,13,,[],2,4,66485
2210415,15,False,False,145,2021-12-04T15:00:00Z,0,False,False,5,,14,,[],2,2,66486
2210416,15,False,False,146,2021-12-04T15:00:00Z,0,False,False,4,,16,,[],2,2,66487
2210417,15,False,False,147,2021-12-04T15:00:00Z,0,False,False,15,,17,,[],2,4,66488
2210418,15,False,False,148,2021-12-04T15:00:00Z,0,False,False,12,,18,,[],4,2,66489
2210419,15,False,False,149,2021-12-04T15:00:00Z,0,False,False,6,,19,,[],4,4,66490
2210420,15,False,False,150,2021-12-04T15:00:00Z,0,False,False,11,,20,,[],4,3,66491
2210421,16,False,False,151,2021-12-11T15:00:00Z,0,False,False,16,,1,,[],2,4,66492
2210422,16,False,False,152,2021-12-11T15:00:00Z,0,False,False,18,,3,,[],2,2,66493
2210423,16,False,False,153,2021-12-11T15:00:00Z,0,False,False,17,,4,,[],3,3,66494
2210424,16,False,False,154,2021-12-11T15:00:00Z,0,False,False,19,,5,,[],3,2,66495
2210425,16,False,False,155,2021-12-11T15:00:00Z,0,False,False,10,,6,,[],3,4,66496
2210426,16,False,False,156,2021-12-11T15:00:00Z,0,False,False,8,,7,,[],4,2,66497
2210427,16,False,False,157,2021-12-11T15:00:00Z,0,False,False,14,,9,,[],2,3,66498
2210428,16,False,False,158,2021-12-11T15:00:00Z,0,False,False,2,,11,,[],2,4,66499
2210429,16,False,False,159,2021-12-11T15:00:00Z,0,False,False,20,,12,,[],2,5,66500
2210430,16,False,False,160,2021-12-11T15:00:00Z,0,False,False,13,,15,,[],4,2,66501
2210431,17,False,False,161,2021-12-14T19:45:00Z,0,False,False,19,,1,,[],3,4,66502
2210432,17,False,False,162,2021-12-14T19:45:00Z,0,False,False,13,,3,,[],4,2,66503
2210433,17,False,False,163,2021-12-14T19:45:00Z,0,False,False,20,,4,,[],2,3,66504
2210434,17,False,False,164,2021-12-14T19:45:00Z,0,False,False,18,,5,,[],2,2,66505
2210436,17,False,False,166,2021-12-14T19:45:00Z,0,False,False,17,,9,,[],3,3,66507
2210437,17,False,False,167,2021-12-14T19:45:00Z,0,False,False,2,,15,,[],2,2,66508
2210435,17,False,False,165,2021-12-14T20:00:00Z,0,False,False,16,,7,,[],2,2,66506
2210438,17,False,False,168,2021-12-15T20:00:00Z,0,False,False,8,,6,,[],4,4,66509
2210439,17,False,False,169,2021-12-15T20:00:00Z,0,False,False,14,,11,,[],2,4,66510
2210440,17,False,False,170,2021-12-15T20:00:00Z,0,False,False,10,,12,,[],3,5,66511
2210441,18,False,False,171,2021-12-18T15:00:00Z,0,False,False,5,,2,,[],2,3,66512
2210442,18,False,False,172,2021-12-18T15:00:00Z,0,False,False,9,,8,,[],4,3,66513
2210443,18,False,False,173,2021-12-18T15:00:00Z,0,False,False,1,,10,,[],3,3,66514
2210444,18,False,False,174,2021-12-18T15:00:00Z,0,False,False,4,,13,,[],2,4,66515
2210445,18,False,False,175,2021-12-18T15:00:00Z,0,False,False,12,,14,,[],4,2,66516
2210446,18,False,False,176,2021-12-18T15:00:00Z,0,False,False,3,,16,,[],2,2,66517
2210447,18,False,False,177,2021-12-18T15:00:00Z,0,False,False,11,,17,,[],4,4,66518
2210448,18,False,False,178,2021-12-18T15:00:00Z,0,False,False,7,,18,,[],2,2,66519
2210449,18,False,False,179,2021-12-18T15:00:00Z,0,False,False,15,,19,,[],2,4,66520
2210450,18,False,False,180,2021-12-18T15:00:00Z,0,False,False,6,,20,,[],4,3,66521
2210451,19,False,False,181,2021-12-26T15:00:00Z,0,False,False,6,,2,,[],4,3,66522
2210452,19,False,False,182,2021-12-26T15:00:00Z,0,False,False,3,,4,,[],2,3,66523
2210453,19,False,False,183,2021-12-26T15:00:00Z,0,False,False,8,,5,,[],4,2,66524
2210454,19,False,False,184,2021-12-26T15:00:00Z,0,False,False,10,,11,,[],3,4,66525
2210455,19,False,False,185,2021-12-26T15:00:00Z,0,False,False,9,,12,,[],4,5,66526
2210456,19,False,False,186,2021-12-26T15:00:00Z,0,False,False,13,,14,,[],4,2,66527
2210457,19,False,False,187,2021-12-26T15:00:00Z,0,False,False,1,,15,,[],3,2,66528
2210458,19,False,False,188,2021-12-26T15:00:00Z,0,False,False,7,,17,,[],2,4,66529
2210459,19,False,False,189,2021-12-26T15:00:00Z,0,False,False,16,,19,,[],2,4,66530
2210460,19,False,False,190,2021-12-26T15:00:00Z,0,False,False,18,,20,,[],2,3,66531
2210461,20,False,False,191,2021-12-28T15:00:00Z,0,False,False,20,,1,,[],2,4,66532
2210462,20,False,False,192,2021-12-28T15:00:00Z,0,False,False,12,,3,,[],4,2,66533
2210463,20,False,False,193,2021-12-28T15:00:00Z,0,False,False,4,,6,,[],2,4,66534
2210464,20,False,False,194,2021-12-28T15:00:00Z,0,False,False,15,,7,,[],2,2,66535
2210465,20,False,False,195,2021-12-28T15:00:00Z,0,False,False,14,,8,,[],2,3,66536
2210466,20,False,False,196,2021-12-28T15:00:00Z,0,False,False,2,,10,,[],2,3,66537
2210467,20,False,False,197,2021-12-28T15:00:00Z,0,False,False,11,,9,,[],4,3,66538
2210468,20,False,False,198,2021-12-28T15:00:00Z,0,False,False,5,,13,,[],2,4,66539
2210469,20,False,False,199,2021-12-28T15:00:00Z,0,False,False,17,,16,,[],3,2,66540
2210470,20,False,False,200,2021-12-28T15:00:00Z,0,False,False,19,,18,,[],3,2,66541
2210471,21,False,False,201,2022-01-01T15:00:00Z,0,False,False,12,,1,,[],4,4,66542
2210472,21,False,False,202,2022-01-01T15:00:00Z,0,False,False,2,,3,,[],2,2,66543
2210473,21,False,False,203,2022-01-01T15:00:00Z,0,False,False,11,,6,,[],4,4,66544
2210474,21,False,False,204,2022-01-01T15:00:00Z,0,False,False,19,,7,,[],3,2,66545
2210475,21,False,False,205,2022-01-01T15:00:00Z,0,False,False,4,,8,,[],2,3,66546
2210476,21,False,False,206,2022-01-01T15:00:00Z,0,False,False,5,,10,,[],2,3,66547
2210477,21,False,False,207,2022-01-01T15:00:00Z,0,False,False,15,,9,,[],2,3,66548
2210478,21,False,False,208,2022-01-01T15:00:00Z,0,False,False,20,,13,,[],2,4,66549
2210479,21,False,False,209,2022-01-01T15:00:00Z,0,False,False,14,,16,,[],2,2,66550
2210480,21,False,False,210,2022-01-01T15:00:00Z,0,False,False,17,,18,,[],3,2,66551
2210481,22,False,False,211,2022-01-15T15:00:00Z,0,False,False,13,,2,,[],4,3,66552
2210482,22,False,False,212,2022-01-15T15:00:00Z,0,False,False,7,,4,,[],2,3,66553
2210483,22,False,False,213,2022-01-15T15:00:00Z,0,False,False,9,,5,,[],4,2,66554
2210484,22,False,False,214,2022-01-15T15:00:00Z,0,False,False,3,,11,,[],2,4,66555
2210485,22,False,False,215,2022-01-15T15:00:00Z,0,False,False,6,,12,,[],4,5,66556
2210486,22,False,False,216,2022-01-15T15:00:00Z,0,False,False,18,,14,,[],2,2,66557
2210487,22,False,False,217,2022-01-15T15:00:00Z,0,False,False,8,,15,,[],4,2,66558
2210488,22,False,False,218,2022-01-15T15:00:00Z,0,False,False,1,,17,,[],3,4,66559
2210489,22,False,False,219,2022-01-15T15:00:00Z,0,False,False,10,,19,,[],3,4,66560
2210490,22,False,False,220,2022-01-15T15:00:00Z,0,False,False,16,,20,,[],2,3,66561
2210491,23,False,False,221,2022-01-22T15:00:00Z,0,False,False,5,,1,,[],2,4,66562
2210492,23,False,False,222,2022-01-22T15:00:00Z,0,False,False,20,,3,,[],2,2,66563
2210493,23,False,False,223,2022-01-22T15:00:00Z,0,False,False,17,,6,,[],3,4,66564
2210494,23,False,False,224,2022-01-22T15:00:00Z,0,False,False,11,,7,,[],4,2,66565
