assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,88734,0,0,0,0,0.0,0,0,1,1.1,None,0,Neil,0.0,0,0,0.0,88,False,0.0,0,0,0,0,0,,None,45,0,0,0,88734.jpg,0.0,0,0,Etheridge,0.7,False,25,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Etheridge,0
0,0,0,None,None,0,45220,0,0,0,0,0.0,0,0,1,1.1,None,0,Alex,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,,None,45,0,0,0,45220.jpg,0.0,0,0,Smithies,0.7,False,None,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Smithies,0
0,0,0,None,None,0,49982,0,0,0,0,0.0,0,0,2,1.2,None,0,Sean,0.0,0,0,0.0,90,False,0.0,0,0,0,0,0,,None,50,0,0,0,49982.jpg,0.0,0,0,Morrison,2.2,False,4,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Morrison,0
0,0,0,None,None,0,19523,0,0,0,0,0.0,0,0,2,0.6,None,0,Sol,0.0,0,0,0.0,91,False,0.0,0,0,0,0,0,,None,45,0,0,0,19523.jpg,0.0,0,0,Bamba,1.5,False,14,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Bamba,0
0,0,0,None,None,0,49382,0,0,0,0,0.0,0,0,2,0.6,None,0,Bruno,0.0,0,0,0.0,92,False,0.0,0,0,0,0,0,,None,45,0,0,0,49382.jpg,0.0,0,0,Ecuele Manga,0.2,False,5,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Ecuele Manga,0
0,0,0,None,None,0,27698,0,0,0,0,0.0,0,0,2,0.0,None,0,Matthew,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,,None,40,0,0,0,27698.jpg,0.0,0,0,Connolly,2.2,False,16,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Connolly,0
0,0,0,None,None,0,56981,0,0,0,0,0.0,0,0,2,0.6,None,0,Joe,0.0,0,0,0.0,94,False,0.0,0,0,0,0,0,,None,45,0,0,0,56981.jpg,0.0,0,0,Bennett,0.3,False,3,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Bennett,0
0,0,0,None,None,0,38716,0,0,0,0,0.0,0,0,2,0.0,None,0,Lee,0.0,0,0,0.0,95,False,0.0,0,0,0,0,0,,None,40,0,0,0,38716.jpg,0.0,0,0,Peltier,1.1,False,2,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Peltier,0
0,0,0,None,None,0,73459,0,0,0,0,0.0,0,0,2,0.0,None,0,Ashley Darel Jazz,0.0,0,0,0.0,96,False,0.0,0,0,0,0,0,,None,40,0,0,0,73459.jpg,0.0,0,0,Richards,0.8,False,6,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Jazz Richards,0
0,0,0,None,None,0,14927,0,0,0,0,0.0,0,0,2,0.0,None,0,Greg,0.0,0,0,0.0,97,False,0.0,0,0,0,0,0,,None,40,0,0,0,14927.jpg,0.0,0,0,Halford,0.6,False,None,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Halford,0
0,0,0,None,None,0,104073,0,0,0,0,0.0,0,0,3,0.4,None,0,Joe,0.0,0,0,0.0,98,False,0.0,0,0,0,0,0,,None,50,0,0,0,104073.jpg,0.0,0,0,Ralls,0.3,False,8,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Ralls,0
0,0,0,None,None,0,49806,0,0,0,0,0.0,0,0,3,0.8,None,0,David Junior,0.0,0,0,0.0,99,False,0.0,0,0,0,0,0,,None,55,0,0,0,49806.jpg,0.0,0,0,Hoilett,0.9,False,33,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Hoilett,0
0,0,0,None,None,0,76360,0,0,0,0,0.0,0,0,3,0.4,None,0,Nathaniel,0.0,0,0,0.0,100,False,0.0,0,0,0,0,0,,None,50,0,0,0,76360.jpg,0.0,0,0,Mendez-Laing,0.2,False,19,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Mendez-Laing,0
0,0,0,None,None,0,122797,0,0,0,0,0.0,0,0,3,0.8,None,0,Callum,0.0,0,0,0.0,101,False,0.0,0,0,0,0,0,,None,55,0,0,0,122797.jpg,0.0,0,0,Paterson,0.4,False,18,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Paterson,0
0,0,0,None,None,0,49845,0,0,0,0,0.0,0,0,3,0.0,None,0,Aron,0.0,0,0,0.0,102,False,0.0,0,0,0,0,0,,None,45,0,0,0,49845.jpg,0.0,0,0,Gunnarsson,2.5,False,None,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Gunnarsson,0
0,0,0,None,None,0,40451,0,0,0,0,0.0,0,0,3,0.0,None,0,Anthony,0.0,0,0,0.0,103,False,0.0,0,0,0,0,0,,None,45,0,0,0,40451.jpg,0.0,0,0,Pilkington,0.4,False,13,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Pilkington,0
0,0,0,None,None,0,54527,0,0,0,0,0.0,0,0,3,0.0,None,0,Loïc,0.0,0,0,0.0,104,False,0.0,0,0,0,0,0,,None,45,0,0,0,54527.jpg,0.0,0,0,Damour,0.1,False,20,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Damour,0
0,0,0,None,None,0,75826,0,0,0,0,0.0,0,0,3,0.0,None,0,Danny,0.0,0,0,0.0,105,False,0.0,0,0,0,0,0,,None,45,0,0,0,75826.jpg,0.0,0,0,Ward,0.4,False,9,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Ward,0
0,0,0,None,None,0,114245,0,0,0,0,0.0,0,0,3,0.4,None,0,Josh,0.0,0,0,0.0,106,False,0.0,0,0,0,0,0,,None,50,0,0,0,114245.jpg,0.0,0,0,Murphy,0.3,False,None,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Murphy,0
0,0,0,None,None,0,82078,0,0,0,0,0.0,0,0,4,0.3,None,0,Kenneth,0.0,0,0,0.0,107,False,0.0,0,0,0,0,0,,None,50,0,0,0,82078.jpg,0.0,0,0,Zohore,1.3,False,10,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Zohore,0
0,0,0,None,None,0,114054,0,0,0,0,0.0,0,0,4,0.1,None,0,Omar,0.0,0,0,0.0,108,False,0.0,0,0,0,0,0,,None,45,0,0,0,114054.jpg,0.0,0,0,Bogle,1.3,False,30,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Bogle,0
0,0,0,None,None,0,45196,0,0,0,0,0.0,0,0,4,0.1,None,0,Gary,0.0,0,0,0.0,109,False,0.0,0,0,0,0,0,,None,45,0,0,0,45196.jpg,0.0,0,0,Madine,0.8,False,44,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Madine,0
0,0,0,None,None,0,96994,0,0,0,0,0.0,0,0,4,0.5,None,0,Bobby,0.0,0,0,0.0,110,False,0.0,0,0,0,0,0,,None,55,0,0,0,96994.jpg,0.0,0,0,Reid,1.8,False,None,a,5,97,0.0,0,0,0,0,0,0.0,0.0,Reid,0
0,4,635,None,None,15,60772,0,0,0,0,0.0,0,0,1,4.4,None,0,Thibaut,0.0,34,0,55.2,111,False,549.0,0,0,0,0,3150,,None,55,0,0,0,60772.jpg,3.9,0,77,Courtois,7.7,False,13,a,6,8,0.0,136,0,0,0,0,0.0,0.0,Courtois,2
0,0,54,None,None,1,20310,0,0,0,0,0.0,0,0,1,3.7,None,0,Willy,0.0,4,0,5.5,112,False,55.2,0,0,0,0,270,,None,50,0,0,0,20310.jpg,3.7,0,7,Caballero,0.1,False,1,a,6,8,0.0,11,0,0,0,0,0.0,0.0,Caballero,0
6,25,913,None,None,15,41328,0,0,0,0,535.7,0,0,2,5.0,None,0,César,0.0,38,2,167.5,113,False,967.4,0,0,0,0,3330,,None,65,1,0,0,41328.jpg,4.7,0,0,Azpilicueta,13.4,False,28,a,6,8,168.0,175,0,0,0,0,0.0,0.0,Azpilicueta,1
0,2,447,None,None,9,19419,0,0,0,0,55.6,0,0,2,3.8,None,0,Gary,0.0,27,0,65.4,114,False,496.6,0,0,0,0,2082,,None,55,0,0,0,19419.jpg,2.7,1,0,Cahill,0.9,False,24,a,6,8,99.0,74,0,0,0,0,0.0,0.0,Cahill,1
2,15,650,None,None,13,82263,0,0,0,0,549.6,0,0,2,5.0,None,0,Marcos,0.0,30,7,207.1,115,False,697.8,0,0,0,0,2855,,None,65,0,0,0,82263.jpg,5.0,0,0,Alonso,17.8,False,3,a,6,8,822.0,165,0,0,0,0,0.0,0.0,Alonso,6
2,0,186,75,None,3,41270,0,0,0,0,22.3,0,0,2,2.8,None,0,David,0.0,13,1,29.6,116,False,210.2,0,0,0,0,838,Knee injury - 75% chance of playing,2018-07-05T14:31:07Z,55,0,0,0,41270.jpg,3.2,1,0,Luiz Moreira Marinho,0.1,False,30,d,6,8,65.0,32,0,0,0,0,0.0,0.0,David Luiz,3
6,9,486,None,None,11,49013,0,0,0,0,358.1,0,0,2,4.4,None,0,Victor,0.0,20,3,125.9,117,False,417.0,0,0,0,0,2109,,None,60,0,0,0,49013.jpg,4.7,0,0,Moses,9.1,False,15,a,6,8,482.0,131,0,0,0,0,0.0,0.0,Moses,3
1,8,557,None,None,12,102380,0,0,0,0,83.0,0,0,2,4.4,None,0,Antonio,0.0,22,2,84.8,118,False,546.6,0,0,0,0,2336,,None,60,0,0,0,102380.jpg,4.3,0,0,Rüdiger,4.8,False,2,a,6,8,217.0,115,0,0,0,0,0.0,0.0,Rüdiger,4
0,4,475,None,None,8,135363,0,0,0,0,66.5,0,0,2,3.8,None,0,Andreas,0.0,23,0,64.3,119,False,466.6,0,0,0,0,2067,,None,55,0,0,0,135363.jpg,2.9,0,0,Christensen,2.4,False,27,a,6,8,109.0,79,0,0,0,0,0.0,0.0,Christensen,0
1,1,226,None,None,5,105700,0,0,0,0,245.3,0,0,2,3.8,None,0,Davide,0.0,15,1,82.6,120,False,255.2,0,0,0,0,1087,,None,55,0,0,0,105700.jpg,2.6,0,0,Zappacosta,0.3,False,21,a,6,8,329.0,58,0,0,0,0,0.0,0.0,Zappacosta,0
1,0,68,None,None,1,109533,0,0,0,0,28.7,0,0,2,3.8,None,0,Emerson,0.0,4,0,13.8,121,False,61.8,0,0,0,0,278,,None,55,0,0,0,109533.jpg,2.8,0,0,Palmieri dos Santos,0.2,False,33,a,6,8,48.0,14,0,0,0,0,0.0,0.0,Emerson,0
6,24,699,None,None,12,42786,0,0,0,0,1127.3,0,0,3,4.3,None,0,Eden,0.0,27,12,317.3,122,False,928.0,0,0,0,0,2417,,None,105,0,0,0,42786.jpg,5.1,0,0,Hazard,8.7,False,10,a,6,8,1115.0,173,0,0,0,0,0.0,0.0,Hazard,2
4,7,539,None,None,11,17878,0,0,0,0,1349.3,0,0,3,3.2,None,0,Cesc,0.0,26,2,254.9,123,False,713.8,0,0,0,0,2300,,None,65,0,0,0,17878.jpg,2.8,1,0,Fàbregas,1.3,False,4,a,6,8,485.0,89,0,0,0,0,0.0,0.0,Fàbregas,4
8,13,522,None,None,9,47431,0,0,0,0,891.5,0,0,3,3.5,None,0,Willian,0.0,19,6,224.5,124,False,640.0,0,0,0,0,1874,,None,75,0,0,0,47431.jpg,3.6,0,0,Borges Da Silva,8.5,False,22,a,6,8,715.0,130,0,0,0,0,0.0,0.0,Willian,1
2,2,272,None,None,8,49579,0,0,0,0,410.0,0,0,3,3.2,None,0,Pedro,0.0,14,4,124.6,125,False,338.4,0,0,0,0,1511,,None,65,0,0,0,49579.jpg,2.6,0,0,Rodríguez Ledesma,0.6,False,11,a,6,8,498.0,81,0,0,0,0,0.0,0.0,Pedro,1
2,9,655,None,None,16,116594,0,0,0,0,638.2,0,0,3,2.4,None,0,N'Golo,0.0,32,1,151.7,126,False,676.0,0,0,0,0,2994,,None,50,0,0,0,116594.jpg,3.0,0,0,Kanté,8.1,False,7,a,6,8,199.0,101,0,0,0,0,0.0,0.0,Kanté,3
0,0,11,None,None,0,88894,0,0,0,0,34.7,0,0,3,3.1,None,0,Ross,0.0,4,0,10.1,127,False,21.0,0,0,0,0,129,,None,60,0,0,0,88894.jpg,1.5,0,0,Barkley,0.3,False,8,a,6,8,45.0,3,0,0,0,0,0.0,0.0,Barkley,0
0,1,117,None,None,1,61603,0,0,0,0,88.1,0,0,3,2.4,None,0,Daniel,0.0,7,1,25.7,128,False,116.4,0,0,0,0,520,,None,50,0,0,0,61603.jpg,2.0,0,0,Drinkwater,0.1,False,6,a,6,8,54.0,24,0,0,0,0,0.0,0.0,Drinkwater,0
2,5,346,None,None,11,169102,0,0,0,0,279.5,0,0,3,2.4,None,0,Tiemoué,0.0,24,2,113.2,129,False,415.4,0,0,0,0,2121,,None,50,0,0,0,169102.jpg,2.7,1,0,Bakayoko,0.3,False,14,a,6,8,434.0,77,0,0,0,0,0.0,0.0,Bakayoko,3
0,0,6,75,None,0,199598,0,0,0,0,0.0,0,0,3,1.5,None,0,Ethan,0.0,1,0,0.7,130,False,7.4,0,0,0,0,10,Ankle injury - 75% chance of playing,2018-07-05T14:31:07Z,45,0,0,0,199598.jpg,1.0,0,0,Ampadu,0.0,False,44,d,6,8,0.0,1,0,0,0,0,0.0,0.0,Ampadu,0
0,0,11,None,None,0,209046,0,0,0,0,1.7,0,0,3,2.0,None,0,Callum,0.0,1,0,3.8,131,False,8.8,0,0,0,0,27,,None,45,0,0,0,209046.jpg,1.0,0,0,Hudson-Odoi,0.1,False,70,a,6,8,27.0,2,0,0,0,0,0.0,0.0,Hudson-Odoi,0
5,2,337,None,None,6,126187,0,0,0,0,377.0,0,0,3,2.8,None,0,Ruben,0.0,30,2,124.5,132,False,379.2,0,0,0,0,1871,,None,55,0,0,0,126187.jpg,3.2,0,0,Loftus-Cheek,2.5,False,None,a,6,8,487.0,77,0,0,0,0,0.0,0.0,Loftus-Cheek,1
1,10,273,None,None,5,44346,0,0,0,0,311.1,0,0,4,3.5,None,0,Olivier,0.0,11,7,129.0,133,False,307.0,0,0,0,0,981,,None,80,0,0,0,44346.jpg,2.7,0,0,Giroud,13.5,False,18,a,6,8,673.0,77,0,0,0,0,0.0,0.0,Giroud,0
6,13,356,None,None,11,88482,0,0,0,0,478.9,0,0,4,3.8,None,0,Álvaro,0.0,19,11,228.8,134,False,620.6,0,0,0,0,2055,,None,90,0,0,0,88482.jpg,3.9,0,0,Morata,1.7,False,9,a,6,8,1192.0,122,0,0,0,0,0.0,0.0,Morata,7
0,11,506,None,None,7,20066,0,0,0,0,10.0,0,0,1,2.6,None,0,Wayne,0.0,41,0,61.4,135,False,603.8,0,0,0,0,2430,,None,45,0,0,0,20066.jpg,3.7,0,91,Hennessey,2.5,False,13,a,7,31,0.0,99,0,0,0,0,0.0,0.0,Hennessey,1
0,3,175,None,None,2,11554,0,0,0,0,0.0,0,0,1,1.7,None,0,Julian,0.0,14,0,21.3,136,False,213.6,0,0,0,0,990,,None,40,0,0,0,11554.jpg,3.3,0,30,Speroni,12.4,False,1,a,7,31,0.0,36,0,0,0,0,0.0,0.0,Speroni,0
0,0,0,None,None,0,40836,0,0,0,0,0.0,0,0,1,2.6,None,0,Vicente,0.0,0,0,0.0,137,False,0.0,0,0,0,0,0,,None,45,0,0,0,40836.jpg,0.0,0,0,Guaita,1.0,False,None,a,7,31,0.0,0,0,0,0,0,0.0,0.0,Guaita,0
0,9,512,None,None,9,49413,0,0,0,0,22.4,0,0,2,2.1,None,0,James,0.0,32,3,104.7,138,False,712.6,0,0,0,0,2386,,None,45,0,0,0,49413.jpg,3.5,0,0,Tomkins,10.3,False,5,a,7,31,309.0,99,0,0,0,0,0.0,0.0,Tomkins,8
0,0,211,0,None,1,19188,0,0,0,0,62.3,0,0,2,0.0,None,0,Scott,0.0,26,1,67.0,139,False,342.2,0,0,0,0,1434,Knee injury - Unknown return date,2018-07-05T14:31:07Z,45,0,0,0,19188.jpg,1.9,0,0,Dann,0.0,False,6,i,7,31,268.0,32,0,0,0,0,0.0,0.0,Dann,4
0,1,185,None,None,4,58786,0,0,0,0,25.7,0,0,2,1.5,None,0,Martin,0.0,21,0,33.3,140,False,222.6,0,0,0,0,1193,,None,40,1,0,0,58786.jpg,2.3,0,0,Kelly,4.2,False,34,a,7,31,84.0,34,0,0,0,0,0.0,0.0,Kelly,1
2,0,281,None,None,3,86417,0,0,0,0,189.7,0,0,2,2.1,None,0,Jeffrey,0.0,30,0,68.6,141,False,339.6,0,0,0,0,1742,,None,45,0,0,0,86417.jpg,2.1,0,0,Schlupp,0.3,False,15,a,7,31,155.0,50,0,0,0,0,0.0,0.0,Schlupp,3
1,7,448,None,None,6,74230,0,0,0,0,303.8,0,0,2,3.3,None,0,Patrick,0.0,38,5,116.3,142,False,537.0,0,0,0,0,2182,,None,55,0,0,0,74230.jpg,3.4,0,0,van Aanholt,7.0,False,3,a,7,31,319.0,95,0,0,0,0,0.0,0.0,van Aanholt,7
2,18,405,None,None,6,40784,0,0,0,0,30.7,0,0,2,2.7,None,0,Mamadou,0.0,23,1,53.6,143,False,426.2,0,0,0,0,1597,,None,50,0,0,0,40784.jpg,4.3,0,0,Sakho,1.4,False,12,a,7,31,77.0,81,0,0,0,0,0.0,0.0,Sakho,1
0,0,100,None,None,2,173954,0,0,0,0,21.5,0,0,2,2.1,None,0,Jairo,0.0,6,0,10.6,144,False,74.4,0,0,0,0,435,,None,45,0,0,0,173954.jpg,1.9,0,0,Riedewald,0.1,False,44,a,7,31,12.0,23,0,0,0,0,0.0,0.0,Riedewald,0
0,0,116,None,None,2,214590,0,0,0,0,60.0,0,0,2,1.5,None,0,Aaron,0.0,10,0,26.8,145,False,207.2,0,0,0,0,627,,None,40,0,0,0,214590.jpg,2.1,0,0,Wan-Bissaka,2.5,False,29,a,7,31,2.0,15,0,0,0,0,0.0,0.0,Wan-Bissaka,1
0,0,38,None,None,0,19197,0,0,0,0,93.9,0,0,3,1.5,None,0,Jason,0.0,14,0,25.1,146,False,46.4,0,0,0,0,574,,None,45,0,0,0,19197.jpg,1.1,0,0,Puncheon,0.7,False,42,a,7,31,112.0,11,0,0,0,0,0.0,0.0,Puncheon,5
2,9,416,None,None,7,50471,0,0,0,0,333.0,0,0,3,1.9,None,0,James,0.0,35,5,138.9,147,False,490.6,0,0,0,0,2425,,None,50,0,0,0,50471.jpg,3.1,0,0,McArthur,2.3,False,18,a,7,31,566.0,101,0,0,0,0,0.0,0.0,McArthur,5
0,1,115,75,None,1,44343,0,0,0,0,103.1,0,0,3,1.4,None,0,Bakary,0.0,10,3,46.9,148,False,143.2,0,0,0,0,466,Ankle injury - 75% chance of playing,2018-07-05T14:31:07Z,50,0,0,0,44343.jpg,2.3,0,0,Sako,0.0,False,None,d,7,31,227.0,36,0,0,0,0,0.0,0.0,Sako,0
9,7,552,None,None,9,60252,0,0,0,0,1012.1,0,0,3,2.6,None,0,Andros,0.0,48,2,222.8,149,False,626.0,0,0,0,0,3120,,None,60,0,0,0,60252.jpg,3.4,0,0,Townsend,1.9,False,10,a,7,31,587.0,121,0,0,0,0,0.0,0.0,Townsend,3
2,21,630,None,None,8,66975,0,0,0,0,379.0,0,0,3,2.7,None,0,Luka,0.0,52,10,168.6,150,False,873.8,0,0,0,0,3079,,None,65,0,1,0,66975.jpg,4.0,0,0,Milivojevic,14.1,False,4,a,7,31,432.0,144,0,0,0,0,0.0,0.0,Milivojevic,8
7,8,404,None,None,10,82403,0,0,0,0,716.9,0,0,4,2.7,None,0,Wilfried,0.0,31,9,251.0,151,False,668.0,0,0,0,0,2549,,None,70,0,0,0,82403.jpg,4.7,0,0,Zaha,34.0,False,11,a,7,31,1125.0,136,0,0,0,0,0.0,0.0,Zaha,5
7,5,174,None,None,6,54861,0,0,0,0,406.7,0,0,4,2.5,None,0,Christian,0.0,36,3,157.5,152,False,325.2,0,0,0,0,2234,,None,65,0,1,0,54861.jpg,2.7,0,0,Benteke,1.2,False,17,a,7,31,845.0,84,0,0,0,0,0.0,0.0,Benteke,6
0,0,25,None,None,0,143877,0,0,0,0,74.0,0,0,4,1.8,None,0,Alexander,0.0,9,0,22.5,153,False,48.6,0,0,0,0,360,,None,50,0,0,0,143877.jpg,2.0,0,0,Sørloth,0.4,False,9,a,7,31,102.0,8,0,0,0,0,0.0,0.0,Sørloth,0
0,16,724,None,None,10,111234,0,0,0,0,30.1,0,0,1,3.7,None,0,Jordan,0.0,58,0,90.7,154,False,873.6,0,0,0,0,3420,,None,50,0,0,1,111234.jpg,3.8,0,121,Pickford,16.8,False,1,a,8,11,4.0,145,0,0,0,0,0.0,0.0,Pickford,0
0,0,0,75,None,0,10318,0,0,0,0,0.0,0,0,1,1.7,None,0,Maarten,0.0,0,0,0.0,155,False,0.0,0,0,0,0,0,Groin Injury - 75% chance of playing,2018-07-05T14:31:07Z,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,0.7,False,22,d,8,11,0.0,0,0,0,0,0,0.0,0.0,Stekelenburg,0
3,10,381,None,None,5,12745,0,0,0,0,373.5,0,0,2,3.8,None,0,Leighton,0.0,34,2,88.2,156,False,407.4,0,0,0,0,1909,,None,55,0,0,0,12745.jpg,3.7,0,0,Baines,2.4,False,3,a,8,11,102.0,82,0,0,0,0,0.0,0.0,Baines,1
1,0,198,None,None,4,59949,0,0,0,0,113.7,0,0,2,3.8,None,0,Seamus,0.0,12,0,41.2,157,False,227.6,0,0,0,0,1035,,None,55,0,0,0,59949.jpg,3.3,0,0,Coleman,4.7,False,23,a,8,11,69.0,39,0,0,0,0,0.0,0.0,Coleman,0
0,5,415,None,None,6,7645,0,0,0,0,24.1,0,0,2,2.6,None,0,Phil,0.0,39,0,66.2,158,False,529.2,0,0,0,0,2063,,None,45,0,0,0,7645.jpg,2.4,0,0,Jagielka,1.5,False,6,a,8,11,108.0,60,0,0,0,0,0.0,0.0,Jagielka,2
0,3,332,None,None,5,19159,0,0,0,0,39.0,0,0,2,2.6,None,0,Ashley,0.0,31,1,68.9,159,False,518.0,0,0,0,0,1830,,None,45,0,0,0,19159.jpg,2.3,1,0,Williams,1.4,False,5,a,8,11,132.0,56,0,0,0,0,0.0,0.0,Williams,3
0,0,214,None,None,4,194164,0,0,0,0,93.9,0,0,2,2.6,None,0,Mason,0.0,14,0,48.5,160,False,285.8,0,0,0,0,1183,,None,45,0,0,0,194164.jpg,2.5,0,0,Holgate,0.4,False,30,a,8,11,105.0,37,0,0,0,0,0.0,0.0,Holgate,3
2,2,309,None,None,5,153673,0,0,0,0,184.5,0,0,2,2.6,None,0,Jonjoe,0.0,31,0,59.5,161,False,362.4,0,0,0,0,1589,,None,45,0,0,0,153673.jpg,2.6,0,0,Kenny,0.4,False,43,a,8,11,47.0,50,0,0,0,0,0.0,0.0,Kenny,2
1,11,513,None,None,7,106611,0,0,0,0,58.4,0,0,2,3.2,None,0,Michael,0.0,46,0,88.7,162,False,703.4,0,0,0,0,2559,,None,50,0,0,0,106611.jpg,2.7,0,0,Keane,2.0,False,4,a,8,11,124.0,81,0,0,0,0,0.0,0.0,Keane,3
2,0,367,None,None,5,56192,0,0,0,0,238.8,0,0,2,2.6,None,0,Cuco,0.0,30,0,74.9,163,False,468.8,0,0,0,0,1830,,None,45,0,0,0,56192.jpg,2.6,0,0,Martina,0.2,False,15,a,8,11,39.0,55,0,0,0,0,0.0,0.0,Martina,2
3,3,226,None,None,4,20467,0,0,0,0,234.9,0,0,3,3.2,None,0,Theo,0.0,17,3,95.9,164,False,316.6,0,0,0,0,1214,,None,65,0,0,0,20467.jpg,3.1,0,0,Walcott,5.4,False,11,a,8,11,406.0,62,0,0,0,0,0.0,0.0,Walcott,2
1,0,80,None,None,3,55452,0,0,0,0,109.0,0,0,3,3.1,None,0,Yannick,0.0,14,1,40.8,165,False,98.6,0,0,0,0,848,,None,60,0,0,0,55452.jpg,2.2,0,0,Bolasie,0.6,False,7,a,8,11,204.0,35,0,0,0,0,0.0,0.0,Bolasie,0
0,0,41,0,None,0,50472,0,0,0,0,19.3,0,0,3,0.0,None,0,James,0.0,6,0,5.8,166,False,33.8,0,0,0,0,204,Leg injury - Unknown return date,2018-07-05T14:31:07Z,45,0,0,0,50472.jpg,1.5,0,0,McCarthy,0.0,False,16,i,8,11,4.0,6,0,0,0,0,0.0,0.0,McCarthy,0
0,1,344,None,None,6,42774,0,0,0,0,159.2,0,0,3,2.0,None,0,Morgan,0.0,38,0,57.2,167,False,361.2,0,0,0,0,2124,,None,45,0,0,0,42774.jpg,1.7,1,0,Schneiderlin,1.3,False,2,a,8,11,52.0,52,0,0,0,0,0.0,0.0,Schneiderlin,4
2,7,552,None,None,9,80801,0,0,0,0,303.6,0,0,3,2.4,None,0,Idrissa,0.0,45,2,104.6,168,False,577.0,0,0,0,0,2749,,None,50,0,0,0,80801.jpg,2.6,1,0,Gueye,0.5,False,17,a,8,11,166.0,87,0,0,0,0,0.0,0.0,Gueye,6
2,3,223,None,None,6,173807,0,0,0,0,207.2,0,0,3,2.8,None,0,Tom,0.0,24,2,65.8,169,False,242.8,0,0,0,0,1892,,None,55,0,0,0,173807.jpg,2.0,0,0,Davies,0.2,False,26,a,8,11,218.0,66,0,0,0,0,0.0,0.0,Davies,7
1,0,30,None,None,0,219352,0,0,0,0,20.5,0,0,3,2.8,None,0,Ademola,0.0,6,0,7.5,170,False,12.0,0,0,0,0,153,,None,55,0,0,0,219352.jpg,1.4,0,0,Lookman,0.3,False,None,a,8,11,43.0,10,0,0,0,0,0.0,0.0,Lookman,0
0,0,18,None,None,0,109065,0,0,0,0,33.7,0,0,3,3.1,None,0,Davy,0.0,6,0,8.3,171,False,23.0,0,0,0,0,248,,None,60,0,0,0,109065.jpg,1.0,0,0,Klaassen,0.2,False,20,a,8,11,28.0,7,0,0,0,0,0.0,0.0,Klaassen,0
4,8,396,None,None,6,55422,0,0,0,0,614.9,0,0,3,3.5,None,0,Gylfi,0.0,40,4,154.0,172,False,485.6,0,0,0,0,2257,,None,75,0,0,0,55422.jpg,3.6,0,0,Sigurdsson,3.2,False,18,a,8,11,437.0,96,0,0,0,0,0.0,0.0,Sigurdsson,2
0,0,80,None,None,1,180151,0,0,0,0,159.1,0,0,3,2.4,None,0,Nikola,0.0,12,0,33.6,173,False,91.8,0,0,0,0,572,,None,50,0,0,0,180151.jpg,1.5,0,0,Vlasic,0.1,False,27,a,8,11,85.0,18,0,0,0,0,0.0,0.0,Vlasic,0
0,0,20,None,None,0,195855,0,0,0,0,3.8,0,0,3,2.0,None,0,Beni,0.0,2,0,1.3,174,False,9.4,0,0,0,0,192,,None,45,0,0,0,195855.jpg,0.9,0,0,Baningime,0.1,False,54,a,8,11,0.0,7,0,0,0,0,0.0,0.0,Baningime,1
8,3,255,None,None,6,177815,0,0,0,0,322.6,0,0,4,2.5,None,0,Dominic,0.0,28,4,130.2,175,False,354.0,0,0,0,0,1871,,None,55,0,0,0,177815.jpg,2.8,0,0,Calvert-Lewin,2.4,False,29,a,8,11,630.0,88,0,0,0,0,0.0,0.0,Calvert-Lewin,4
3,14,248,None,None,0,113688,0,0,0,0,159.2,0,0,4,2.5,None,0,Oumar,0.0,23,8,115.2,176,False,370.6,0,0,0,0,1076,,None,55,0,0,0,113688.jpg,3.8,0,0,Niasse,1.1,False,19,a,8,11,634.0,83,0,0,0,0,0.0,0.0,Niasse,2
