assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,2,162,None,None,2,51927,-1,1,-2,2,25.6,0,0,2,0.3,-0.2,0,Ben,0.3,21,0,31.1,70,False,255.4,0,0,0,0,900,,None,48,0,0,0,51927.jpg,2.4,0,0,Mee,2.5,False,6,a,4,90,30.0,24,69023,482,188527,8945,0.1,5.0,Mee,1
0,0,44,0,0,1,40616,-1,1,-3,3,17.2,0,0,2,0.0,0.0,0,Stephen,0.0,6,0,8.5,71,False,48.4,0,0,0,0,228,Knee injury - Unknown return date,2018-10-16T15:31:15Z,47,0,0,0,40616.jpg,2.3,0,0,Ward,0.7,False,23,i,4,90,19.0,7,11288,22,102047,3193,0.0,1.5,Ward,1
0,1,168,100,100,2,17761,0,0,-1,1,15.7,0,0,2,0.3,-0.2,-1,James,0.3,20,2,46.6,72,False,354.6,0,0,0,0,836,,2018-10-20T13:01:16Z,49,0,0,0,17761.jpg,3.0,0,0,Tarkowski,6.1,False,5,a,4,90,94.0,30,206576,1412,374782,21673,0.1,6.1,Tarkowski,2
0,0,15,None,None,0,41674,0,0,-3,3,0.1,0,0,2,0.0,-0.5,0,Kevin,0.0,1,0,3.6,73,False,33.6,0,0,0,0,63,,None,42,0,0,0,41674.jpg,2.0,0,0,Long,0.4,False,28,a,4,90,2.0,2,3801,165,29858,762,0.0,0.5,Long,0
0,0,102,None,None,1,103914,0,0,-1,1,74.1,0,0,2,0.7,0.2,0,Charlie,0.7,17,0,23.4,74,False,147.4,0,0,0,0,720,,None,44,0,0,0,103914.jpg,1.5,0,0,Taylor,0.3,False,3,a,4,90,11.0,15,11363,257,12264,923,0.2,3.4,Taylor,1
0,0,21,None,None,0,17997,0,0,-2,2,18.9,0,0,2,0.0,-0.5,0,Phil,0.0,3,0,5.1,75,False,31.2,0,0,0,0,180,,None,43,0,0,0,17997.jpg,0.5,0,0,Bardsley,0.1,False,26,a,4,90,1.0,1,1011,45,6341,182,0.0,0.2,Bardsley,2
5,5,139,100,100,2,60586,0,0,0,0,185.7,1,0,3,3.3,2.8,1,Johann Berg,3.3,16,1,53.1,76,False,196.8,0,0,0,0,734,,2018-08-26T16:01:12Z,60,0,0,0,60586.jpg,4.7,0,0,Gudmundsson,3.1,False,7,a,4,90,149.0,42,226374,9006,162590,28405,0.6,7.0,Gudmundsson,2
0,0,30,100,100,0,39847,0,0,-1,1,13.1,0,0,3,1.3,0.8,2,Steven,1.3,7,0,4.3,77,False,29.8,0,0,0,0,164,,2018-07-05T14:31:07Z,54,0,0,0,39847.jpg,2.0,0,0,Defour,0.0,False,16,a,4,90,0.0,4,599,82,905,80,0.2,0.7,Defour,0
0,0,61,None,None,1,83314,0,0,-1,1,51.0,0,0,3,1.0,0.5,1,Jeff,1.0,18,1,25.5,78,False,65.2,0,0,0,0,540,,None,54,0,0,0,83314.jpg,2.3,0,0,Hendrick,0.2,False,13,a,4,90,139.0,18,6638,52,10258,385,0.2,3.3,Hendrick,2
0,0,6,100,75,0,90517,0,0,-1,1,29.5,0,0,3,0.3,-0.2,1,Robbie,0.3,4,0,6.0,79,False,8.8,0,0,0,0,90,,2018-10-28T13:31:14Z,54,0,0,0,90517.jpg,1.0,0,0,Brady,0.0,False,12,a,4,90,22.0,1,412,166,1474,30,0.1,0.2,Brady,1
2,0,117,100,100,2,60551,0,0,0,0,129.6,0,0,3,1.3,0.8,1,Ashley,1.3,14,0,33.9,80,False,141.2,0,0,0,0,661,,2018-08-03T12:31:10Z,45,0,0,0,60551.jpg,2.3,0,0,Westwood,1.9,False,18,a,4,90,66.0,23,160877,2238,93658,7994,0.3,5.1,Westwood,2
0,0,0,0,0,0,12813,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,81,False,0.0,0,0,0,0,0,Joined Ipswich Town on loan until January on 30/8. - Expected back 01 Jan,2018-08-30T16:31:13Z,48,0,0,0,12813.jpg,0.0,0,0,Walters,0.0,False,19,n,4,90,0.0,0,463,18,2908,69,0.0,0.0,Walters,0
0,0,112,75,None,2,40145,-1,1,-3,3,103.1,0,0,3,1.3,1.2,2,Jack,1.7,20,0,25.9,82,False,100.2,0,0,0,0,882,Ankle injury - 75% chance of playing,2018-10-28T19:31:13Z,47,0,0,0,40145.jpg,1.9,0,0,Cork,0.5,False,4,d,4,90,55.0,19,5246,64,40175,2733,0.4,4.0,Cork,3
1,2,80,100,75,2,17349,0,0,0,0,83.0,1,0,3,1.3,0.6,0,Aaron,1.3,15,1,29.4,83,False,110.8,0,0,0,0,788,,2018-10-26T14:31:14Z,50,0,0,0,17349.jpg,3.2,0,0,Lennon,1.2,False,25,a,4,90,102.0,29,124872,532,83938,15987,0.3,5.8,Lennon,1
0,5,73,None,None,1,40399,0,0,-2,2,71.1,0,0,4,4.0,3.5,1,Sam,4.0,9,2,36.8,84,False,105.8,0,0,0,0,535,,None,53,0,0,0,40399.jpg,2.8,0,0,Vokes,1.4,False,9,a,4,90,199.0,28,72359,18537,61022,6530,0.8,5.3,Vokes,0
0,3,71,100,100,1,44699,0,0,-3,3,40.8,1,0,4,1.3,0.8,1,Ashley,1.3,4,2,20.7,85,False,82.2,0,0,0,0,249,,2018-07-24T09:01:08Z,57,0,0,0,44699.jpg,2.3,0,0,Barnes,0.4,False,10,a,4,90,84.0,21,21099,670,52096,1552,0.2,3.7,Barnes,0
0,0,0,0,0,0,92383,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Nahki,0.0,0,0,0.0,86,False,0.0,0,0,0,0,0,Season-long loan to Queens Park Rangers,2018-08-23T23:01:12Z,45,0,0,0,92383.jpg,0.0,0,0,Wells,1.1,False,21,u,4,90,0.0,0,12693,52,81631,1699,0.0,0.0,Wells,0
0,0,29,100,100,1,60689,0,0,-3,3,20.7,0,0,4,1.0,0.5,1,Chris,1.0,13,0,13.7,87,False,20.4,0,0,0,0,433,,2018-08-12T12:31:12Z,62,0,0,0,60689.jpg,1.4,0,0,Wood,0.2,False,11,a,4,90,100.0,14,12712,361,28654,617,0.2,2.3,Wood,0
0,0,0,None,None,0,39725,0,0,-1,1,0.0,0,0,1,0.0,-0.5,0,Anders,0.0,0,0,0.0,485,False,0.0,0,0,0,0,0,,None,44,0,0,0,39725.jpg,0.0,0,0,Lindegaard,0.1,False,22,a,4,90,0.0,0,568,20,3655,140,0.0,0.0,Lindegaard,0
0,3,214,None,None,2,15749,0,0,1,-1,0.0,1,0,1,1.3,0.8,1,Joe,1.3,21,0,35.6,490,False,356.8,0,0,0,0,900,,None,46,0,0,1,15749.jpg,4.0,0,45,Hart,8.8,False,20,a,4,90,0.0,40,391349,3459,196652,18313,0.3,8.7,Hart,0
0,0,0,25,0,0,83312,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,491,False,0.0,0,0,0,0,0,Lack of match fitness - 25% chance of playing,2018-09-03T16:31:13Z,48,0,0,0,83312.jpg,0.0,0,0,Gibson,0.1,False,14,d,4,90,0.0,0,643,11,14510,170,0.0,0.0,Gibson,0
0,0,40,100,100,0,81183,-1,1,-2,2,16.6,0,0,4,0.3,-0.2,0,Matej,0.3,2,1,10.7,495,False,40.6,0,0,0,0,171,,2018-08-10T14:31:13Z,58,0,0,0,81183.jpg,2.0,0,0,Vydra,0.0,False,27,a,4,90,50.0,10,2420,82,7584,258,0.1,1.7,Vydra,0
0,0,18,None,None,0,433154,0,0,0,0,38.6,0,0,3,0.0,-0.5,0,Dwight,0.0,2,0,6.2,534,False,12.8,0,0,0,0,79,,None,45,0,0,0,433154.jpg,1.0,0,0,McNeil,0.0,False,31,a,4,90,11.0,1,624,28,426,46,0.0,0.2,McNeil,1
0,0,65,100,75,2,48615,0,0,-1,1,52.5,0,0,3,0.5,-0.4,0,Harry,1.0,15,0,16.7,33,False,71.4,0,0,0,0,670,,2018-10-26T12:01:14Z,49,0,0,0,48615.jpg,1.6,0,0,Arter,0.2,False,7,a,5,97,42.0,13,2492,28,9796,563,0.2,2.7,Arter,4
0,3,207,None,None,2,88734,0,0,1,-1,0.0,1,0,1,0.8,-0.2,0,Neil,1.3,23,0,30.6,88,False,307.2,0,0,0,0,900,,None,46,0,0,2,88734.jpg,3.8,0,34,Etheridge,6.2,False,1,a,5,97,0.0,38,422715,773,192927,20922,0.3,8.3,Etheridge,0
0,0,0,None,None,0,45220,0,0,-2,2,0.0,0,0,1,-0.5,-1.5,0,Alex,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,,None,43,0,0,0,45220.jpg,0.0,0,0,Smithies,0.1,False,12,a,5,97,0.0,0,1233,78,4282,142,0.0,0.0,Smithies,0
2,0,138,None,None,2,49982,0,0,-2,2,105.2,0,0,2,0.2,-0.8,0,Sean,0.7,23,0,45.3,90,False,220.6,0,0,0,0,900,,None,48,0,0,0,49982.jpg,2.3,0,0,Morrison,0.4,False,4,a,5,97,127.0,23,10111,261,24964,1249,0.1,4.8,Morrison,1
1,2,155,None,None,2,19523,0,0,0,0,23.1,0,0,2,1.2,0.2,0,Sol,1.7,18,1,36.6,91,False,249.0,0,0,0,0,810,,None,45,0,0,0,19523.jpg,3.1,0,0,Bamba,1.1,False,22,a,5,97,94.0,28,50621,983,44046,3221,0.4,6.2,Bamba,1
1,0,153,None,None,2,49382,0,0,0,0,71.2,0,0,2,0.5,-0.5,0,Bruno,1.0,23,0,27.1,92,False,194.2,0,0,0,0,900,,None,45,0,0,0,49382.jpg,2.1,0,0,Ecuele Manga,0.1,False,5,a,5,97,5.0,21,3752,76,4833,308,0.2,4.7,Ecuele Manga,0
0,0,0,None,None,0,27698,0,0,-1,1,0.0,0,0,2,-0.5,-1.5,0,Matthew,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,,None,39,0,0,0,27698.jpg,0.0,0,0,Connolly,1.1,False,16,a,5,97,0.0,0,20042,821,47541,1556,0.0,0.0,Connolly,0
1,2,137,None,None,2,56981,0,0,0,0,95.2,0,0,2,0.5,-0.5,0,Joe,1.0,16,0,25.1,94,False,144.4,0,0,0,0,720,,None,45,0,0,0,56981.jpg,2.8,0,0,Bennett,0.7,False,3,a,5,97,11.0,22,47745,125,34457,1950,0.2,4.9,Bennett,0
0,0,11,0,0,0,38716,-1,1,-2,2,1.6,0,0,2,0.0,0.0,0,Lee,0.0,5,0,2.0,95,False,18.2,0,0,0,0,140,Shoulder injury - Expected back 01 Dec,2018-09-22T15:31:13Z,38,0,0,0,38716.jpg,0.0,0,0,Peltier,1.7,False,2,i,5,97,0.0,0,50238,9784,170080,4957,0.0,0.0,Peltier,1
0,0,11,25,None,0,73459,0,0,-1,1,1.5,0,0,2,-0.1,-1.2,0,Ashley Darel Jazz,0.3,4,0,1.5,96,False,12.2,0,0,0,0,97,Knock - 25% chance of playing,2018-11-02T12:01:13Z,39,0,0,0,73459.jpg,0.3,0,0,Richards,0.8,False,6,d,5,97,0.0,1,19337,2119,28139,1906,0.1,0.3,Jazz Richards,0
0,0,0,0,0,0,14927,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Greg,0.0,0,0,0.0,97,False,0.0,0,0,0,0,0,Contract expired,2018-07-09T09:22:51Z,40,0,0,0,14927.jpg,0.0,0,0,Halford,0.0,False,None,u,5,97,0.0,0,412,14,1025,36,0.0,0.0,Halford,0
0,0,81,0,0,2,104073,0,0,-3,3,132.5,0,0,3,0.0,0.0,0,Joe,-0.7,17,0,30.0,98,False,109.2,0,0,0,0,675,Suspended until 10 Nov,2018-10-06T17:31:14Z,47,0,0,0,104073.jpg,1.6,1,0,Ralls,0.1,False,8,s,5,97,61.0,13,8170,24,21244,759,-0.1,2.8,Ralls,1
1,0,47,100,100,1,49806,0,0,-4,4,55.4,0,0,3,1.8,0.8,5,David Junior,2.3,18,0,16.6,99,False,51.6,0,0,0,0,593,,2018-10-06T14:01:16Z,51,0,0,0,49806.jpg,2.4,0,0,Hoilett,0.1,False,33,a,5,97,65.0,17,1525,106,17585,197,0.5,3.3,Hoilett,1
0,0,11,0,0,0,76360,0,0,-2,2,1.4,0,0,3,0.0,0.0,0,Nathaniel,0.0,1,0,4.4,100,False,8.0,0,0,0,0,83,Knee injury - Expected back 24 Nov,2018-08-25T18:01:15Z,48,0,0,0,76360.jpg,1.3,0,0,Mendez-Laing,0.0,False,19,i,5,97,34.0,4,421,8,3267,45,0.0,0.8,Mendez-Laing,0
0,0,96,None,None,1,122797,0,0,-3,3,126.6,0,0,3,4.8,3.8,7,Callum,5.3,12,2,48.3,101,False,121.8,0,0,0,0,515,,None,52,0,0,0,122797.jpg,3.1,0,0,Paterson,0.2,False,13,a,5,97,233.0,25,6443,5048,6876,516,1.0,4.8,Paterson,0
0,0,18,100,100,0,49845,0,0,-1,1,11.8,0,0,3,0.5,-0.5,2,Aron,1.0,4,0,4.2,102,False,28.0,0,0,0,0,148,,2018-10-20T16:31:16Z,44,0,0,0,49845.jpg,1.5,0,0,Gunnarsson,0.4,False,17,a,5,97,2.0,3,2799,456,49593,612,0.2,0.7,Gunnarsson,1
0,0,0,0,0,0,40451,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,103,False,0.0,0,0,0,0,0,Not in Squad,2018-09-06T06:33:08Z,44,0,0,0,40451.jpg,0.0,0,0,Pilkington,0.1,False,None,u,5,97,0.0,0,2459,7,10326,247,0.0,0.0,Pilkington,0
0,0,6,None,None,0,54527,0,0,-1,1,1.0,0,0,3,0.2,-0.8,1,Loïc,0.7,2,0,0.9,104,False,0.6,0,0,0,0,21,,None,44,0,0,0,54527.jpg,1.0,0,0,Damour,0.1,False,20,a,5,97,8.0,2,1629,47,2786,112,0.2,0.5,Damour,0
0,0,48,75,75,0,75826,-1,1,-1,1,56.4,0,0,3,-0.2,-0.9,0,Danny,0.3,9,1,17.6,105,False,58.0,0,0,0,0,305,Calf injury - 75% chance of playing,2018-10-06T17:01:15Z,44,0,0,0,75826.jpg,2.1,0,0,Ward,0.4,False,9,d,5,97,63.0,15,30799,54,28525,2292,0.1,3.3,Ward,0
0,1,68,100,75,2,114245,0,0,-2,2,82.3,0,0,3,3.2,1.7,2,Josh,3.7,9,2,40.4,106,False,106.6,0,0,0,0,543,,2018-10-27T14:01:13Z,48,0,0,0,114245.jpg,3.4,0,0,Murphy,0.6,False,11,a,5,97,217.0,27,38383,7598,21568,2949,0.8,5.6,Murphy,0
0,0,8,100,100,1,82078,0,0,-3,3,57.0,0,0,4,-0.2,-1.2,1,Kenneth,0.3,6,0,17.7,107,False,14.8,0,0,0,0,258,,2018-08-18T11:31:12Z,47,0,0,0,82078.jpg,1.3,0,0,Zohore,0.4,False,10,a,5,97,105.0,8,19179,896,40653,1329,0.1,1.7,Zohore,0
0,0,0,0,0,0,114054,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Omar,0.0,0,0,0.0,108,False,0.0,0,0,0,0,0,Season-long loan to Birmingham City,2018-08-08T08:43:30Z,45,0,0,0,114054.jpg,0.0,0,0,Bogle,0.1,False,30,u,5,97,0.0,0,1076,30,10207,208,0.0,0.0,Bogle,0
0,0,11,100,75,0,45196,0,0,-1,1,0.9,0,0,4,-0.5,-1.1,0,Gary,0.0,3,0,0.8,109,False,2.0,0,0,0,0,27,,2018-10-27T14:01:13Z,44,0,0,0,45196.jpg,1.0,0,0,Madine,1.1,False,24,a,5,97,6.0,4,53993,1116,72215,3392,0.0,0.9,Madine,0
1,3,71,None,None,0,96994,0,0,-3,3,103.4,1,0,4,4.5,3.5,2,Bobby,5.0,15,1,33.0,110,False,87.6,0,0,0,0,543,,None,52,0,0,0,96994.jpg,2.8,0,0,Reid,0.6,False,14,a,5,97,141.0,25,31554,10822,38780,3149,1.0,4.8,Reid,0
0,0,15,None,None,0,80792,0,0,-3,3,16.9,0,0,2,-0.5,-1.5,0,Greg,0.0,7,0,5.8,467,False,32.6,0,0,0,0,180,,None,42,0,0,0,80792.jpg,0.0,0,0,Cunninghamm,0.1,False,18,a,5,97,8.0,0,353,33,3176,68,0.0,0.0,Cunningham,1
1,2,104,None,None,2,175946,0,0,0,0,210.1,0,0,3,3.2,2.2,2,Víctor,3.7,21,1,42.6,504,False,131.4,0,0,0,0,777,,None,45,0,0,0,175946.jpg,3.1,0,0,Camarasa,1.0,False,21,a,5,97,84.0,28,75305,20449,26441,4541,0.8,6.2,Camarasa,2
0,0,29,None,None,0,78911,0,0,0,0,2.1,0,0,3,2.2,1.2,1,Kadeem,2.7,2,1,7.7,535,False,38.0,0,0,0,0,36,,None,45,0,0,0,78911.jpg,2.7,0,0,Harris,0.0,False,23,a,5,97,37.0,8,886,176,394,102,0.6,1.8,Harris,0
0,0,0,None,None,0,10589,0,0,0,0,0.0,0,0,1,-0.5,-1.5,0,Brian,0.0,0,0,0.0,537,False,0.0,0,0,0,0,0,,None,40,0,0,0,10589.jpg,0.0,0,0,Murphy,0.2,False,28,a,5,97,0.0,0,9018,646,3313,356,0.0,0.0,Brian Murphy,0
0,0,0,0,0,0,60772,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Thibaut,0.0,0,0,0.0,111,False,0.0,0,0,0,0,0,Transferred to Real Madrid,2018-08-09T06:49:10Z,55,0,0,0,60772.jpg,0.0,0,0,Courtois,0.5,False,13,u,6,8,0.0,0,233,9,52998,303,0.0,0.0,Courtois,0
0,0,0,None,None,0,20310,0,0,-2,2,0.0,0,0,1,0.5,0.5,0,Willy,0.0,0,0,0.0,112,False,0.0,0,0,0,0,0,,None,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.1,False,13,a,6,8,0.0,0,1177,39,6248,158,0.0,0.0,Caballero,0
1,1,228,None,None,5,41328,0,0,-1,1,192.2,0,0,2,5.2,5.2,7,César,4.7,7,0,45.5,113,False,197.4,0,0,0,0,900,,None,64,0,0,0,41328.jpg,4.2,0,0,Azpilicueta,10.0,False,28,a,6,8,65.0,42,87349,7195,380429,11285,0.7,6.6,Azpilicueta,0
0,0,3,None,None,0,19419,-1,1,-4,4,0.0,0,0,2,0.5,0.5,0,Gary,0.0,0,0,0.3,114,False,2.8,0,0,0,0,21,,None,51,0,0,0,19419.jpg,1.0,0,0,Cahill,0.6,False,24,a,6,8,0.0,1,3792,187,47645,811,0.0,0.2,Cahill,0
6,11,268,None,None,5,82263,0,0,5,-5,195.2,3,0,2,6.5,6.5,11,Marcos,6.0,7,1,59.4,115,True,221.8,0,0,0,0,900,,None,70,0,0,0,82263.jpg,7.2,0,0,Alonso,46.7,False,3,a,6,8,176.0,72,1701077,55280,265602,14459,0.9,10.3,Alonso,1
0,3,214,100,100,5,41270,0,0,0,0,71.3,0,0,2,4.8,4.8,6,David,4.3,7,0,34.6,116,False,204.8,0,0,0,0,900,,2018-07-05T14:31:07Z,55,0,0,0,41270.jpg,4.0,0,0,Luiz Moreira Marinho,5.1,False,30,a,6,8,71.0,40,202697,28152,164639,6649,0.8,7.3,David Luiz,1
0,0,3,None,None,0,49013,-1,1,-4,4,12.7,0,0,2,0.5,0.5,0,Victor,0.0,1,0,2.0,117,False,1.2,0,0,0,0,26,,None,56,0,0,0,49013.jpg,1.0,0,0,Moses,1.6,False,15,a,6,8,6.0,2,5394,217,146560,2015,0.0,0.4,Moses,0
1,5,234,100,100,5,102380,1,-1,0,0,76.5,1,0,2,8.2,8.2,6,Antonio,7.7,7,1,47.3,118,False,218.0,0,0,0,0,878,,2018-10-20T11:31:16Z,60,0,0,0,102380.jpg,5.1,0,0,Rüdiger,4.2,False,2,a,6,8,177.0,51,154276,50036,106904,6992,1.3,8.6,Rüdiger,1
0,0,0,100,100,0,135363,0,0,-5,5,0.0,0,0,2,0.5,0.5,0,Andreas,0.0,0,0,0.0,119,False,0.0,0,0,0,0,0,,2018-09-26T22:31:12Z,50,0,0,0,135363.jpg,0.0,0,0,Christensen,0.4,False,27,a,6,8,0.0,0,2311,106,47128,486,0.0,0.0,Christensen,0
0,0,2,100,100,0,105700,0,0,-4,4,0.4,0,0,2,0.5,0.5,0,Davide,0.0,0,0,2.2,120,False,1.0,0,0,0,0,6,,2018-09-15T13:01:13Z,51,0,0,0,105700.jpg,1.0,0,0,Zappacosta,0.1,False,21,a,6,8,21.0,1,1808,145,11760,246,0.0,0.2,Zappacosta,0
0,0,0,100,100,0,109533,0,0,-3,3,0.0,0,0,2,0.5,0.5,0,Emerson,0.0,0,0,0.0,121,False,0.0,0,0,0,0,0,,2018-09-14T15:31:13Z,52,0,0,0,109533.jpg,0.0,0,0,Palmieri dos Santos,0.1,False,33,a,6,8,0.0,0,706,63,6367,138,0.0,0.0,Emerson,0
3,13,253,100,75,3,42786,-1,1,8,-8,386.2,3,0,3,5.5,4.1,0,Eden,5.0,5,7,123.7,122,True,399.2,0,0,0,0,666,,2018-10-24T13:01:14Z,113,0,0,0,42786.jpg,8.3,0,0,Hazard,43.9,False,10,a,6,8,451.0,75,2453094,40231,718603,209789,0.4,6.6,Hazard,1
0,0,5,100,100,0,17878,0,0,-2,2,1.7,0,0,3,0.8,0.8,1,Cesc,0.3,0,0,0.5,123,False,3.4,0,0,0,0,12,,2018-08-11T18:01:12Z,63,0,0,0,17878.jpg,1.0,0,0,Fàbregas,0.4,False,4,a,6,8,0.0,1,3020,186,54068,446,0.0,0.2,Fàbregas,0
3,2,189,None,None,6,47431,0,0,-1,1,395.6,0,0,3,5.8,5.8,7,Willian,5.3,5,2,84.7,124,False,202.2,0,0,0,0,640,,None,74,0,0,0,47431.jpg,4.4,0,0,Borges Da Silva,6.8,False,22,a,6,8,248.0,44,295982,37446,413251,14917,0.7,5.9,Willian,1
0,2,112,100,100,2,49579,-1,1,-2,2,116.3,0,0,3,1.5,1.5,1,Pedro,1.0,3,3,42.3,125,False,141.8,0,0,0,0,391,,2018-10-28T16:31:14Z,63,0,0,0,49579.jpg,3.9,0,0,Rodríguez Ledesma,4.2,False,11,a,6,8,169.0,31,1041018,963,1020363,47208,0.2,4.8,Pedro,0
1,0,161,None,None,5,116594,0,0,-1,1,233.0,0,0,3,4.2,4.2,6,N'Golo,3.7,7,1,55.2,126,False,177.2,0,0,0,0,900,,None,49,0,0,0,116594.jpg,3.1,0,0,Kanté,16.9,False,7,a,6,8,142.0,31,434231,18981,676620,30615,0.8,6.3,Kanté,2
3,5,149,100,100,3,88894,2,-2,-1,1,104.4,2,0,3,12.5,12.5,17,Ross,12.0,5,3,45.1,127,False,185.2,0,0,0,0,388,,2018-10-20T11:31:16Z,59,0,0,0,88894.jpg,4.9,0,0,Barkley,8.3,False,8,a,6,8,162.0,44,463039,384230,38584,7435,2.0,7.6,Barkley,0
0,0,0,None,None,0,61603,0,0,-3,3,0.0,0,0,3,0.5,0.5,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,,None,47,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.1,False,6,a,6,8,0.0,0,1183,66,6564,161,0.0,0.0,Drinkwater,0
0,0,0,0,0,0,169102,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.1,False,14,u,6,8,0.0,0,317,4,11387,57,0.0,0.0,Bakayoko,0
0,0,0,0,0,0,199598,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,Knee injury - Expected back 11 Nov,2018-10-12T10:01:15Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,44,i,6,8,0.0,0,1301,22,2816,132,0.0,0.0,Ampadu,0
0,0,0,100,100,0,209046,-1,1,-3,3,0.0,0,0,3,0.5,0.5,0,Callum,0.0,0,0,0.0,131,False,0.0,0,0,0,0,0,,2018-10-19T14:01:16Z,42,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,1.4,False,20,a,6,8,0.0,0,67133,9545,130632,6259,0.0,0.0,Hudson-Odoi,0
0,0,33,100,100,1,126187,0,0,-3,3,28.3,0,0,3,3.2,3.2,8,Ruben,2.7,0,1,12.3,132,False,47.6,0,0,0,0,93,,2018-09-28T13:01:14Z,52,0,0,0,126187.jpg,3.3,0,0,Loftus-Cheek,0.6,False,12,a,6,8,47.0,10,7802,4416,38389,870,0.5,1.9,Loftus-Cheek,0
4,2,75,75,None,3,44346,0,0,-2,2,171.4,0,0,4,2.1,2.8,1,Olivier,2.3,2,0,45.6,133,False,94.6,0,0,0,0,381,Leg injury - 75% chance of playing,2018-11-01T11:31:13Z,78,0,0,0,44346.jpg,3.0,0,0,Giroud,2.3,False,18,d,6,8,197.0,27,62290,1667,156529,10571,0.3,3.5,Giroud,0
0,0,81,None,None,4,88482,0,0,-3,3,67.3,0,0,4,4.5,4.5,5,Álvaro,4.0,5,3,49.5,134,False,119.8,0,0,0,0,511,,None,87,0,0,0,88482.jpg,2.9,0,0,Morata,2.1,False,29,a,6,8,309.0,26,208181,22075,290794,3774,0.5,3.0,Morata,1
0,1,165,None,None,5,85955,-1,1,0,0,220.4,0,0,3,3.2,3.2,3,Jorge Luiz,2.7,7,1,47.8,459,False,222.8,0,0,0,0,887,,None,50,0,0,0,85955.jpg,3.1,0,0,Frello Filho,10.0,False,5,a,6,8,35.0,31,599283,9079,611295,46811,0.5,6.2,Jorginho,0
0,0,0,0,0,0,173879,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-31T19:01:13Z,54,0,0,0,173879.jpg,0.0,0,0,Abraham,0.1,False,19,u,6,8,0.0,0,1075,9,7933,81,0.0,0.0,Abraham,0
0,1,194,None,None,5,109745,0,0,0,0,0.1,0,0,1,5.8,5.8,6,Kepa,5.3,7,0,17.0,498,False,170.0,0,0,0,0,900,,None,55,0,0,0,109745.jpg,4.3,0,21,Arrizabalaga,5.5,False,1,a,6,8,0.0,43,237913,14749,145433,8867,1.0,7.8,Kepa,0
1,1,90,100,100,4,91651,0,0,-1,1,148.3,0,0,3,1.5,1.5,0,Mateo,1.0,2,0,42.0,499,False,96.0,0,0,0,0,470,,2018-10-20T11:31:16Z,59,0,0,0,91651.jpg,2.5,0,0,Kovacic,0.9,False,17,a,6,8,174.0,20,49835,908,83172,6119,0.2,3.4,Kovacic,1
0,3,193,None,None,3,20066,0,0,1,-1,0.0,0,0,1,0.8,0.8,1,Wayne,1.3,13,0,25.1,135,False,249.8,0,0,0,0,900,,None,46,0,0,1,20066.jpg,4.1,0,29,Hennessey,6.5,False,13,a,7,31,0.0,41,426068,808,183022,31569,0.3,8.9,Hennessey,0
0,0,0,None,None,0,11554,0,0,0,0,0.0,0,0,1,-0.5,-0.5,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,None,40,0,0,0,11554.jpg,0.0,0,0,Speroni,10.1,False,1,a,7,31,0.0,0,47455,2079,229540,7216,0.0,0.0,Speroni,0
